"name","phone","website_url","address","place_id","rating","user_ratings_total","maps_url","business_status"
"Belmont Dental Surgery","+61 8 9277 3837","https://www.belmontdental.com.au/","Suite 1/171 Belmont Ave, Belmont WA 6104, Australien","ChIJaWnI--m7MioRQLdoNCifZxg","4.8","240","https://maps.google.com/?cid=1758549174538254144","OPERATIONAL"
"Dr Hari Hament","+61 8 9350 9898","","56 Queen St, Bentley WA 6102, Australien","ChIJn3Lh3Gm8MioRzXre5yBvvYM","4.8","21","https://maps.google.com/?cid=9492865776686627533","OPERATIONAL"
"My Implant Dentist Belmont","+61 8 9277 3837","https://myimplantdentist.com.au/locations/belmont/","Suite 1/171 Belmont Ave, Belmont WA 6104, Australien","ChIJaWnI--m7MioRAkRDsAI5YmA","5","62","https://maps.google.com/?cid=6945176259068642306","OPERATIONAL"
"Mendelsohn Dental on Royal","+61 8 9225 6564","http://www.mendelsohndental.com.au/","28/60 Royal St, East Perth WA 6004, Australien","ChIJ-dHk6RmlMioRobf_W4wTbWo","4.9","161","https://maps.google.com/?cid=7668807234041657249","OPERATIONAL"
"Advanced Dental Artistry","+61 8 6165 3888","https://advanceddentalartistry.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbp","555 Newcastle St, West Perth WA 6005, Australien","ChIJXyaamx2kMioRnm-6B9dajwc","4.9","326","https://maps.google.com/?cid=544753959529246622","OPERATIONAL"
"The Smile Clinique","+61 8 6558 0595","http://www.thesmileclinique.com.au/","103/9 Salvado Rd, Subiaco WA 6008, Australien","ChIJtyHsZRWlMioRhDHbeA4unpc","4.9","108","https://maps.google.com/?cid=10925220385739452804","OPERATIONAL"
"DB Dental Perth City","+61 8 9235 8900","https://www.nationaldentalcare.com.au/perth-city","Suite 3-4/570 Wellington St, Perth WA 6000, Australien","ChIJD6jPCNO6MioRJ_CrdVftlaw","4.9","324","https://maps.google.com/?cid=12436106905945632807","OPERATIONAL"
"Roanco Dental | Aesthetic and General Dentistry in Subiaco","+61 8 6256 1422","http://roancodental.com.au/","Home Base Business Centre, Ground Floor/55 Salvado Rd, Subiaco WA 6008, Australien","ChIJS-aX3PVLeycRIG9rFRIxvSg","5","80","https://maps.google.com/?cid=2935556485853966112","OPERATIONAL"
"Aria Dental","+61 8 6208 9551","https://www.ariadental.net.au/dental-implants-perth/?utm_source=googlebusinessprofile&utm_medium=google&utm_campaign=gbp_perthcbd","1002 Hay St, Perth WA 6000, Australien","ChIJa0UhPtS6MioROgO0SXCc-zo","4.8","344","https://maps.google.com/?cid=4250162679440999226","OPERATIONAL"
"West Perth Dental Centre","+61 8 9321 6928","https://wperthdental.com.au/?utm_campaign=gmb","39 Colin St, West Perth WA 6005, Australien","ChIJY3cR7S-lMioRMJSYrlI1mpU","4.9","231","https://maps.google.com/?cid=10779987287297528880","OPERATIONAL"
"Central Leederville Dental","+61 8 9328 3337","http://centralleedervilledental.com/","Suite 6/643 Newcastle St, Leederville WA 6007, Australien","ChIJmRxNLTalMioRD74oX-Oj2mQ","5","33","https://maps.google.com/?cid=7267301145665125903","OPERATIONAL"
"Wembley Family Dental (formerly AM Dental Care)","+61 8 9387 2676","https://www.wembleyfamilydental.com/","318 Cambridge St, Wembley WA 6014, Australien","ChIJOxsouHOlMioR4NgsTI6QkSc","4.6","25","https://maps.google.com/?cid=2851218979939997920","OPERATIONAL"
"NewSmile Dental Centre","+61 8 6380 5888","https://www.newsmiledentalperth.com.au/","116 Churchill Ave, Subiaco WA 6008, Australien","ChIJ3RX3hRalMioRbq4-SsPGwJU","4.9","109","https://maps.google.com/?cid=10790843249246252654","OPERATIONAL"
"Subi Smilemakers Dentist Subiaco","+61 8 9381 4788","https://subismilemakers.com.au/?utm_campaign=gmb","Suite37,Upper Level, Crossways Shopping Centre, 180 Rokeby Rd, Subiaco WA 6008, Australien","ChIJ5f8EIBelMioRQspYRE8rWi4","4.9","68","https://maps.google.com/?cid=3340029693097724482","OPERATIONAL"
"HBF Dental Floreat","+61 8 6183 2100","https://www.hbfdental.com.au/locations/wa/floreat/?utm_source=google_my_business&utm_medium=yext","Floreat Forum, The Blvd, Floreat WA 6014, Australien","ChIJc8E7XXWlMioRdo2xg4kS99Q","4.1","42","https://maps.google.com/?cid=15345754637117525366","OPERATIONAL"
"Dr Matthew Kinsella","+61 8 9321 6449","https://www.mattkinsella.com.au/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_term=home","57 Havelock St, West Perth WA 6005, Australien","ChIJwV1VGC6lMioRRf0OSeJ-EL8","5","60","https://maps.google.com/?cid=13767643571225034053","OPERATIONAL"
"Dental Esthetique","+61 8 9381 3791","http://www.dentalesthetique.com.au/?utm_source=google&utm_campaign=MYBUS&utm_medium=mybus&utm_term=GMAP","1/400 Barker Rd, Subiaco WA 6008, Australien","ChIJScLmhBalMioRfdKt_Kj1QP8","4.7","53","https://maps.google.com/?cid=18392970984323666557","OPERATIONAL"
"Subiaco Dental Practice","+61 8 9388 8555","http://www.subidental.com.au/","156 Rokeby Rd, Subiaco WA 6008, Australien","ChIJETCJ5xalMioRScs0o8ctwU8","5","153","https://maps.google.com/?cid=5746924934961351497","OPERATIONAL"
"Colonnade Dental Centre Subiaco","+61 8 9380 4700","https://subiaco.dentist/?utm_source=google&utm_medium=organic&utm_campaign=gbp","1/257 York St, Subiaco WA 6008, Australien","ChIJeY5NdhalMioRAYVBC17Gxf0","5","40","https://maps.google.com/?cid=18286239969225835777","OPERATIONAL"
"First Impressions Dental Leederville","+61 8 6156 6017","http://www.firstimpressionsdental.com.au/","1/42 McCourt St, West Leederville WA 6007, Australien","ChIJedAbAdClMioROeMBsmrDtYs","4.9","114","https://maps.google.com/?cid=10067167405077029689","OPERATIONAL"
"West Perth Cosmetic Dental","+61 8 6156 7240","https://westperthdental.com.au/","11/19-21 Outram St, West Perth WA 6005, Australien","ChIJEdULxYWlMioRWUhQ9Qx0OhY","5","47","https://maps.google.com/?cid=1601720216487741529","OPERATIONAL"
"Simply Teeth - Perth Dental Clinic","+61 8 6361 1565","https://simply-teeth.com.au/","1/21 Outram St, West Perth WA 6005, Australien","ChIJA9GXOSWlMioRQu1q8yv8ut8","4.9","305","https://maps.google.com/?cid=16121475081823776066","OPERATIONAL"
"Dental Boutique Perth","+61 481 606 674","https://dentalboutique.com.au/perth","634 Murray St, West Perth WA 6005, Australien","ChIJR2FamZelMioRkgllCgH0OYk","4.9","55","https://maps.google.com/?cid=9888202742175173010","OPERATIONAL"
"Dentists On Vincent Leederville","+61 8 9242 4400","https://dentistsonvincent.com.au/","322 Vincent St, Leederville WA 6007, Australien","ChIJjQ732UelMioRn3WaHxcw7ag","4.9","45","https://maps.google.com/?cid=12172438243724916127","OPERATIONAL"
"Cambridge City Dental","+61 8 9382 8266","https://ccdental.com.au/","98 Cambridge St, West Leederville WA 6007, Australien","ChIJTVRMuTilMioRrix-ln8OAJw","4.7","19","https://maps.google.com/?cid=11241000611065244846","OPERATIONAL"
"Sing Sing Dental Clinic","+61 8 9328 9693","http://www.singsingdental.com.au/","8/478 William St, Perth WA 6000, Australien","ChIJI6sqec-6MioREXlD-9z2FFQ","4.5","48","https://maps.google.com/?cid=6058738827688900881","OPERATIONAL"
"Stirling Street Dental Clinic","+61 8 9227 7700","https://www.stirlingstreetdental.com.au/?utm_source=GMBlisting&utm_medium=organic","7/177 Stirling St, Perth WA 6000, Australien","ChIJx_P8Y9q6MioR7N1rtx8RJJw","4.9","95","https://maps.google.com/?cid=11251136596997299692","OPERATIONAL"
"Lifecare Dental (City Station)","+61 8 9221 2777","https://lifecaredental.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=perth-cs","Upper Level City Railway Station Complex, City Station Concourse, Shop 1, Perth WA 6000, Australien","ChIJX4D0iSK7MioR-mkCfD4vy6w","3.4","11","https://maps.google.com/?cid=12451097540210878970","OPERATIONAL"
"Mount Lawley Smiles","+61 8 6371 5060","https://mountlawleysmiles.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb","21 Vincent St, Mount Lawley WA 6050, Australien","ChIJxfWcWs-7MioRZ6PtIxld_Wo","5","144","https://maps.google.com/?cid=7709420499686499175","OPERATIONAL"
"Smile Direct Club","+61 1800 515 198","","Shop 7A/863 Hay St, Perth WA 6000, Australien","ChIJQy3XBZa7MioR5XikvgpAmqs","4.6","515","https://maps.google.com/?cid=12365266141791418597","OPERATIONAL"
"Central City Dental Clinic","+61 8 9321 7075","","Level 6/68 St Georges Terrace, Perth WA 6000, Australien","ChIJmTA_Cda6MioRiyJMPY2Gcmg","","","https://maps.google.com/?cid=7526225868466430603","OPERATIONAL"
"Northbridge Dental Clinic","+61 8 9328 9522","http://www.northbridgedentalclinic.com.au/","235 Beaufort St, Northbridge WA 6003, Australien","ChIJgQv1WwdrrwER9PI5q01vmj0","4.8","18","https://maps.google.com/?cid=4438982762102911732","OPERATIONAL"
"South Perth Dental Excellence","+61 8 9367 4760","https://www.southperthdentalexcellence.com.au/","31 Canning Hwy, South Perth WA 6151, Australien","ChIJUX-C7Gu7MioRQtZdHLqsr9Q","4.5","32","https://maps.google.com/?cid=15325657972304893506","OPERATIONAL"
"Acts Dental Perth","+61 8 9474 5083","http://actsdentalperth.com.au/","150 Douglas Ave, South Perth WA 6151, Australien","ChIJqa9-qkK7MioR0X72T9lDCCs","4.9","64","https://maps.google.com/?cid=3100802944073105105","OPERATIONAL"
"Victoria Park Orthodontics","+61 8 9361 0022","https://vicparkortho.com.au/","Victoria House, 734 Albany Hwy, East Victoria Park WA 6101, Australien","ChIJ-Q0bMYK7MioREIgECFSS0xw","4.5","44","https://maps.google.com/?cid=2077164742757353488","OPERATIONAL"
"Enso Dental North Perth","+61 8 6382 3399","https://ensodental.com.au/?utm_campaign=gmb","Unit 1/375 Charles St, North Perth WA 6006, Australien","ChIJFVNzUE2lMioRDdVYSjnJ-_c","4.9","52","https://maps.google.com/?cid=17869097194420229389","OPERATIONAL"
"SmileOn Perth","+61 406 403 821","https://smileonperth.com.au/?utm_source=GMB&utm_medium=Organic","Unit 4B/151 Herdsman Parade, Wembley WA 6014, Australien","ChIJW5uoq9GlMioRwUMXQHrJrqg","5","148","https://maps.google.com/?cid=12154873971218006977","OPERATIONAL"
"Leederville Dental","+61 8 9201 2744","https://leedervilledental.com.au/?utm_source=google&utm_medium=gbp&utm_campaign=mthawthorn","97 Scarborough Beach Rd, Mount Hawthorn WA 6016, Australien","ChIJZVy1Dz-lMioR8T3u2CSgyJk","4.9","81","https://maps.google.com/?cid=11081282963263864305","OPERATIONAL"
"Dentique Dental Spa","+61 8 6244 0078","https://dentiquedentalspa.com.au/?utm_source=GMB&utm_medium=Website&utm_campaign=MountLawley","6/145 Walcott St, Mount Lawley WA 6050, Australien","ChIJo2kSP5FUzSsRZcGp5MBjZEc","4.9","205","https://maps.google.com/?cid=5144346354485150053","OPERATIONAL"
"Chelmsford Dental Mount Lawley","+61 8 6146 2555","http://www.chelmsforddental.com.au/","2 Chelmsford Rd, Mount Lawley WA 6050, Australien","ChIJsWazO8G6MioRmplIYacpur4","5","61","https://maps.google.com/?cid=13743343011742914970","OPERATIONAL"
"The Dental Gallery Mt Lawley","+61 8 9227 6166","http://www.dentalgallery.net.au/","c1/83 Walcott St, Mount Lawley WA 6050, Australien","ChIJEQf-xMC6MioRPF6RiGP5MEI","4.8","96","https://maps.google.com/?cid=4769586211273662012","OPERATIONAL"
"Oxford Street Dental","+61 8 9201 9886","https://oxfordstreetdental.com.au/","270 Oxford St, Leederville WA 6007, Australien","ChIJ4ZJCbFClMioRw8WexvFWeAI","4.7","43","https://maps.google.com/?cid=177987781700535747","OPERATIONAL"
"Mount Lawley Dental Clinic","+61 8 9227 8777","https://www.mountlawleydental.com.au/?utm_campaign=gmb","2nd Avenue Plaza, 755 Beaufort St, Mount Lawley WA 6050, Australien","ChIJ6Q3MpMa6MioRO944j-hVT8U","4.8","153","https://maps.google.com/?cid=14217677005955587643","OPERATIONAL"
"Maylands Dental Centre","+61 8 7830 8952","https://maylandsdentalcentre.com.au/?utm_campaign=gmb","185 Guildford Rd, Maylands WA 6051, Australien","ChIJSwMEe_S6MioR-NNR4IUnQHc","5","667","https://maps.google.com/?cid=8592911544970499064","OPERATIONAL"
"Kings Dental","+61 8 9388 1557","https://www.kingsdental.com.au/","11 Kings Rd, Subiaco WA 6008, Australien","ChIJeRE1NT2lMioRNTRk5Hs1JXc","5","54","https://maps.google.com/?cid=8585327070880740405","OPERATIONAL"
"Dental 864","+61 8 9271 1443","https://www.dental864.com.au/","864 Beaufort St, Inglewood WA 6052, Australien","ChIJz_OonpG6MioRvHwV_GSZnlA","4.9","212","https://maps.google.com/?cid=5809249228359564476","OPERATIONAL"
"Third Avenue Dental Centre","+61 8 9370 4965","https://www.thirdavenuedental.com.au/","781 Beaufort St, Mount Lawley WA 6050, Australien","ChIJ3erTTZS6MioR_8OEPjFjW7Y","4","40","https://maps.google.com/?cid=13140205400936989695","OPERATIONAL"
"My Implant Dentist Perth CBD","+61 8 9322 5340","https://myimplantdentist.com.au/locations/perth-cbd/","Wentworth Building, Level 1A/300 Murray St, Perth WA 6000, Australien","ChIJGRqsn6u7MioR7OVdVH1-UM0","4.9","63","https://maps.google.com/?cid=14794463852663530988","OPERATIONAL"
"Insight Dental Studio","+61 8 6156 5080","http://www.insightdentalstudio.com.au/","70 Eighth Ave, Maylands WA 6051, Australien","ChIJY3EWB5a7MioR4ePb7WmhrCc","4.9","74","https://maps.google.com/?cid=2858837339807671265","OPERATIONAL"
"Colin Street Prosthodontics","+61 8 9321 6928","https://www.colinstreetprosthodontics.com.au/","39 Colin St, West Perth WA 6005, Australien","ChIJ38ktAAulMioRiKPwoubbMe4","5","24","https://maps.google.com/?cid=17163741438508311432","OPERATIONAL"
"Azure Dental Inglewood","+61 8 6255 7771","https://azuredental.com.au/?utm_source=google&utm_medium=Organic&utm_campaign=GBP_listing&utm_content=website_click","4, Inside Woolworths Inglewood, Level 1/861 Beaufort St, Inglewood WA 6052, Australien","ChIJDyLSjKK7MioROoQwm_fR6aQ","5","144","https://maps.google.com/?cid=11883259953184539706","OPERATIONAL"
"Dr. Camelia Furlan","+61 8 9644 9453","https://www.smiledocs.com.au/cosmetic-dentists/mount-lawley/dr-camelia-furlan/?utm_source=GMB&utm_medium=Website&utm_campaign=CF-ML","6/145 Walcott St, Mount Lawley WA 6050, Australien","ChIJD6OP-Li6MioRGRIxt7R8gW0","5","27","https://maps.google.com/?cid=7890725137739223577","OPERATIONAL"
"Joondanna Family Dental","+61 8 6109 6666","https://joondannafamilydental.com.au/?utm_campaign=gmb","Suite 2/21 Wanneroo Rd, Joondanna WA 6060, Australien","ChIJ8wyfVVmvMioRVAS77RFXzeU","5","120","https://maps.google.com/?cid=16558987139425698900","OPERATIONAL"
"Dental Excellence","+61 8 9443 8333","https://dentalexcellence.net.au/","65 Flinders St, Mount Hawthorn WA 6016, Australien","ChIJXdN5ulmlMioRqHFvDlkaVV0","4.9","80","https://maps.google.com/?cid=6725310588344299944","OPERATIONAL"
"Dental Paradiso","+61 8 6186 6225","https://dentalparadiso.com.au/","68 Main St, Osborne Park WA 6017, Australien","ChIJV8g67HGvMioRUCR83qO_i9A","4.9","160","https://maps.google.com/?cid=15027315292185044048","OPERATIONAL"
"Yokine Smiles Dental | Trusted Dentist in Yokine, Perth","+61 8 9444 9444","https://yokinesmilesdental.com.au/","Shop 21B/6 Wanneroo Rd, Yokine WA 6060, Australien","ChIJ0QUz5kyvMioRvHWGNtF7hA8","5","25","https://maps.google.com/?cid=1118154745987888572","OPERATIONAL"
"North Perth Dental Surgery","+61 8 9443 4510","https://www.northperthdentalsurgery.com.au/about-us","289 Walcott St, North Perth WA 6006, Australien","ChIJVQu6aay7MioRr9M8sQ53MKQ","5","9","https://maps.google.com/?cid=11831087126089094063","OPERATIONAL"
"St John Dental Osborne Park","+61 8 9267 8650","https://www.stjohnhealth.com.au/contact-us/osborne-park/?utm_source=google&utm_medium=organic&utm_campaign=gmb_osbornepark_dental","435 Scarborough Beach Rd, Osborne Park WA 6017, Australien","ChIJeQIdskavMioR0jUqlw-fmDA","4.8","39","https://maps.google.com/?cid=3501723599590012370","OPERATIONAL"
"First Impressions Dental Dianella","+61 8 9276 4921","http://www.firstimpressionsdental.com.au/","224 Grand Promenade, Bedford WA 6052, Australien","ChIJqT_0i7yxMioR6F0C_nukJ-8","4.9","50","https://maps.google.com/?cid=17232923351605992936","OPERATIONAL"
"Rosebery Dental Clinic","+61 8 9271 4171","https://www.roseberydentalclinic.com.au/","4/1010 Beaufort St, Inglewood WA 6052, Australien","ChIJNcAjX4-6MioR_DxAu4gAOsI","4.9","24","https://maps.google.com/?cid=13995499379264339196","OPERATIONAL"
"Bayswater Family Dental","","https://www.bayswaterfamilydental.com.au/","2 Beechboro Rd S, Bayswater WA 6053, Australien","ChIJebPRZF-7MioRQjZg2EiDYiE","","","https://maps.google.com/?cid=2405629499860334146","OPERATIONAL"
"Bedford Fair Dental Surgery","+61 8 9371 1779","https://www.bedforddentalsurgery.com.au/","Unit 14/72-74 Walter Rd W, Bedford WA 6052, Australien","ChIJy8tRcnawMioRzNl8uOROaSs","4.7","15","https://maps.google.com/?cid=3128118160440220108","OPERATIONAL"
"Radiant Smiles Dental Care Dental Implants Perth","+61 8 9440 3654","https://radiantsmiles.com.au/","6/201 Flinders St, Yokine WA 6060, Australien","ChIJC7ZoP8OvMioRChERJt13s2g","4.8","369","https://maps.google.com/?cid=7544505592485843210","OPERATIONAL"
"Clear Choice Dental Yokine","+61 8 9345 0455","https://www.clearchoicedental.com.au/?utm_source=Yokine&utm_medium=Search&utm_campaign=GMB","17/162 Wanneroo Rd, Yokine WA 6060, Australien","ChIJgTX19-evMioRrwX7EX_6ODI","4.9","285","https://maps.google.com/?cid=3618917724261647791","OPERATIONAL"
"DB Dental Innaloo","+61 8 9244 2433","https://www.nationaldentalcare.com.au/innaloo","Shoppers Village, 3/388 Scarborough Beach Rd, Innaloo WA 6018, Australien","ChIJ6WTugQuvMioRvTHbHmgiZlA","4.5","201","https://maps.google.com/?cid=5793355801248346557","OPERATIONAL"
"Odin House Dental Surgery","+61 8 9468 7153","https://www.odindental.com.au/?utm_source=google&utm_medium=organic&utm_campaign=GBP","3/8 Odin Rd, Innaloo WA 6018, Australien","ChIJu4BM0Q2vMioRF7i1C2itWUU","4.9","302","https://maps.google.com/?cid=4997215923928938519","OPERATIONAL"
"Dr Lucy Ge","+61 8 6109 6666","http://www.joondannafamilydental.com.au/","Suite 2/21 Wanneroo Rd, Joondanna WA 6060, Australien","ChIJ5dlByoSvMioRt1I2hKfEpio","5","3","https://maps.google.com/?cid=3073360019483677367","OPERATIONAL"
