"name","phone","website_url","address","place_id","rating","user_ratings_total","maps_url","business_status"
"Assure Cosmetic Centre","+61 8 9380 0380","https://www.assurecosmeticcentre.com.au/?utm_source=google&utm_medium=local&utm_campaign=gmb&utm_content=website","St John of God Medical Centre, Suite 216/25 McCourt St, Subiaco WA 6008, Australien","ChIJdZ-2ThWlMioRUApAoYDHXLE","4.8","39","https://maps.google.com/?cid=12780309197845695056","OPERATIONAL"
"Sam Cunneen Plastic Surgeon","+61 8 9322 6282","http://samcunneen.com.au/","35 Colin St, West Perth WA 6005, Australien","ChIJ3ful9y-lMioRbRNroxw31VU","4.9","125","https://maps.google.com/?cid=6184910259403559789","OPERATIONAL"
"Dr Adrian Brooks","+61 8 6115 0222","https://www.dradrianbrooks.com.au/","48 Ventnor Ave, West Perth WA 6005, Australien","ChIJw16OLJW7MioRraeCHp6x1eI","4.7","52","https://maps.google.com/?cid=16345165715285911469","OPERATIONAL"
"Dr Mark Hanikeri - Specialist Plastic Surgeon","+61 8 9380 0311","https://markhanikeri.com/?UTM_medium=organic&UTM_source=GMB","St John of God Medical Centre, Suite 215/25 McCourt St, Subiaco WA 6008, Australien","ChIJdZ-2ThWlMioRwFIeOpuGqWg","4.8","76","https://maps.google.com/?cid=7541707052261724864","OPERATIONAL"
"Dr Brigid Corrigan - Specialist Plastic Surgeon","+61 8 9380 0355","https://www.plasticsurgerycentre.com.au/","Suite 215, St John of God Medical Centre, 25 McCourt St, Subiaco WA 6008, Australien","ChIJdZ-2ThWlMioRbJ8O__4TZT8","4.3","6","https://maps.google.com/?cid=4568079382959005548","OPERATIONAL"
"Dr Anthony Williams - Specialist Plastic Surgeon","+61 8 9380 0344","https://dranthonywilliams.com.au/","St John of God Medical Centre, Suite 215/25 McCourt St, Subiaco WA 6008, Australien","ChIJdZ-2ThWlMioRFChcKHs155U","4.4","7","https://maps.google.com/?cid=10801661034345801748","OPERATIONAL"
"Perth Facial Plastic and Cosmetic Surgery","+61 8 9380 4488","https://www.perthcosmeticsurgery.com.au/?utm_source=local&utm_medium=organic&utm_campaign=gmb","136 Churchill Ave, Subiaco WA 6008, Australien","ChIJMQ9whi-lMioRPNcoQom1roA","3.6","34","https://maps.google.com/?cid=9272548283927549756","OPERATIONAL"
"Dr Bernard Luczak - Specialist Plastic Surgeon","+61 8 9380 0340","http://www.drbernie.com.au/","St John of God Medical Centre, Suite 215/25 McCourt St, Subiaco WA 6008, Australien","ChIJEZj7_VelMioRYDMlNnoXdUY","5","4","https://maps.google.com/?cid=5076989968591958880","OPERATIONAL"
"Academy Face and Body","+61 8 9382 4800","http://www.academyfaceandbody.com.au/","1A/1 Roydhouse St, Subiaco WA 6008, Australien","ChIJqSx7qhSlMioR0ZhdzrvVXcU","4.8","76","https://maps.google.com/?cid=14221758200903735505","OPERATIONAL"
"Wysun Wong","+61 8 9388 7766","http://www.wysunwongplasticsurgery.com.au/","316 Churchill Ave, Subiaco WA 6008, Australien","ChIJZ51pymqlMioRELNnExDUiQE","4.5","11","https://maps.google.com/?cid=110852831357416208","OPERATIONAL"
"Dr Lip Teh","+61 8 6166 3712","http://lipteh.com.au/","106 Outram St, West Perth WA 6005, Australien","ChIJdZ-2ThWlMioR6uCdtwZorDk","5","6","https://maps.google.com/?cid=4155810934215794922","OPERATIONAL"
"Dr Ian Timms","+61 8 9381 3288","https://driantimms.com.au/","Suite 1/200 Rokeby Rd, Subiaco WA 6008, Australien","ChIJb5qvFhelMioRkvQXYUN_n3A","4.6","55","https://maps.google.com/?cid=8115344980913419410","OPERATIONAL"
"Dr Duncan Taylor, Plastic & Reconstructive Surgeon","+61 8 9439 7406","https://www.drduncantaylor.com.au/","16 McCourt St, West Leederville WA 6007, Australien","ChIJo5meRMWlMioRIL79f3RE8_M","4.8","16","https://maps.google.com/?cid=17578469037711408672","OPERATIONAL"
"Dr Robert Love","+61 8 9321 3344","https://www.sjog.org.au/find-a-specialist/search-results/l/o/v/e/love-robert-leslie","17 Richardson St, West Perth WA 6005, Australien","ChIJpeWNVSWlMioRKNHWUff8HjI","4.8","16","https://maps.google.com/?cid=3611602090357870888","OPERATIONAL"
"Dr. Lewis Blennerhassett - Subiaco Plastic Surgery","+61 8 9381 6977","https://www.subiacoplasticsurgery.com.au/","69 Thomas St, Subiaco WA 6008, Australien","ChIJ4S4PbTulMioR3LiFu-ynjck","4.8","35","https://maps.google.com/?cid=14523449008539941084","OPERATIONAL"
"Dr Alexandra O'Neill - Specialist Plastic Surgeon","+61 8 9380 0311","https://www.plasticsurgerycentre.com.au/surgeons/dr-alexandra-oneill/","St John of God Medical Centre, Suite 215/25 McCourt St, Subiaco WA 6008, Australien","ChIJoXqyvsulMioR1TRIiI3wneo","5","3","https://maps.google.com/?cid=16905933066886198485","OPERATIONAL"
"West Coast Plastic Surgery – Plastic Surgeon Perth","+61 8 6230 3041","https://westcoastplasticsurgery.com.au/","16 Thelma St, West Perth WA 6005, Australien","ChIJK8VoWSi7MioRqZ9vGPZNgLs","4.8","16","https://maps.google.com/?cid=13510884601478750121","OPERATIONAL"
"Dr Timothy Hewitt","+61 8 9388 9222","http://www.timhewittplasticsurgeon.com.au/","suite 21/3 Wexford St, Subiaco WA 6008, Australien","ChIJdZ-2ThWlMioRsGi03m8F5m0","4.6","40","https://maps.google.com/?cid=7919022972813469872","OPERATIONAL"
"Dr Matt Jones","+61 8 9380 0340","https://www.drmattjones.com.au/","St John of God Medical Centre, 215/25 McCourt St, Subiaco WA 6008, Australien","ChIJUw7Kf76lMioRCDNpXi__a7U","5","2","https://maps.google.com/?cid=13072822922285495048","OPERATIONAL"
"Dr Mark Lee - Specialist Plastic Surgeon","+61 8 9382 3340","https://www.markleeplasticsurgeon.com.au/","Suites 21/22/3 Wexford St, Subiaco WA 6008, Australien","ChIJdZ-2ThWlMioRy_Qn436VBrw","3.7","40","https://maps.google.com/?cid=13548680901200180427","OPERATIONAL"
"Dr Helen Crawford - Cosmetic Clinics of Australia","+61 422 878 078","https://www.cosmeticclinics.com/","6 Sheen St, Subiaco WA 6008, Australien","ChIJxyuukjulMioR_ri8HiEuJ3g","","","https://maps.google.com/?cid=8657939528427550974","OPERATIONAL"
"Dr Reuven Gurfinkel","+61 8 9454 4632","http://reuvengurfinkel.com.au/","Unit 101/9 Salvado Rd, Subiaco WA 6008, Australien","ChIJb1WVIvykMioRwO33pxcYk4E","5","8","https://maps.google.com/?cid=9336832942350527936","OPERATIONAL"
"Cambridge Day Surgery","+61 8 6181 9966","http://www.cambridgedaysurgery.com.au/","178 Cambridge St, Wembley WA 6014, Australien","ChIJH3THImulMioRf3ldfKfGcGo","4.9","29","https://maps.google.com/?cid=7669848588060293503","OPERATIONAL"
"Sculpt Surgery","+61 439 905 144","https://www.sculptsurgery.com.au/","180 Stirling Hwy, Nedlands WA 6009, Australien","ChIJQSwAZEWkMioRh2AszaZrB_U","3.7","3","https://maps.google.com/?cid=17656199228280299655","OPERATIONAL"
"Mr James Savundra","+61 8 6181 5205","https://www.sjog.org.au/find-a-specialist/search-results/s/a/v/u/savundra-james-mohan","8 Lyall St, South Perth WA 6151, Australien","ChIJgySXBcukMioROq3tVnhKGwI","4.4","20","https://maps.google.com/?cid=151796893161991482","OPERATIONAL"
"Crocker Dr Andrew","+61 8 9388 1108","","44 Churchill Ave, Subiaco WA 6008, Australien","ChIJ157lfjulMioRZsX2VwACmRk","5","3","https://maps.google.com/?cid=1844507722883974502","OPERATIONAL"
"Jeremy M Rawlins FRACS(Plast)","+61 8 9425 5260","http://www.jeremyrawlins.com/","Ellesmere Rd, Mount Lawley WA 6050, Australien","ChIJF4THHO-6MioRJs-7G6ObqZE","4","18","https://maps.google.com/?cid=10496091531410919206","OPERATIONAL"
"MD Cosmedical Solutions","+61 1300 885 808","http://mdcosmedicalsolutions.com.au/","office 28b, Level 1/160 St Georges Terrace, Perth WA 6000, Australien","ChIJRRw9Stm7MioRgON1bt-lbV4","3.7","3","https://maps.google.com/?cid=6804276991076197248","OPERATIONAL"
"RediMed Belmont","+61 1300 007 334","https://www.redimed.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_id=belmont","1 Frederick St, Belmont WA 6104, Australien","ChIJGeYaOc-7MioRGvBKsXguyyM","3.7","186","https://maps.google.com/?cid=2579206307505172506","OPERATIONAL"
"Dr Robert Goldman","+61 8 9446 4444","https://www.robertgoldman.com.au/?utm_source=gmb&utm_medium=local&utm_campaign=inbound","Grange House, 2/375 Charles St, North Perth WA 6006, Australien","ChIJC0yZXRWlMioRVJRrgeDSymk","4.3","40","https://maps.google.com/?cid=7623137180963804244","OPERATIONAL"
"Dr Mark Duncan-Smith","+61 8 9228 2188","https://cosmetic-surgery.com.au/","369 Bulwer St, West Perth WA 6005, Australien","ChIJBSrbs8u6MioRoZ5cFstpAlo","4.4","34","https://maps.google.com/?cid=6485862734341381793","OPERATIONAL"
"Dr Remo Papini - Perth Plastic Surgeon","+61 8 9381 3144","https://remopapini.com.au/","200 Rokeby Rd, Subiaco WA 6008, Australien","ChIJr29xeSOlMioR5aMpmh8I_iM","","","https://maps.google.com/?cid=2593519367235412965","OPERATIONAL"
"Dr Dirck Ananos - Specialist Plastic Surgeon","+61 8 9380 0355","https://www.plasticsurgerycentre.com.au/surgeons/dr-dirck-ananos/","St John of God Medical Centre, Suite 215/25 McCourt St, Subiaco WA 6008, Australien","ChIJOzoYj3ulMioRld_n4wl4rz8","","","https://maps.google.com/?cid=4589018529187487637","OPERATIONAL"
