"name","phone","website_url","address","place_id","rating","user_ratings_total","maps_url","business_status"
"Dentists on Enmore","+61 2 9550 6094","http://www.dentistsonenmore.com.au/","208 Enmore Rd, Enmore NSW 2042, Australien","ChIJ5RhjmjiwEmsR2uE44ymFE2M","5","247","https://maps.google.com/?cid=7139196249264677338","OPERATIONAL"
"Newtown Elite Dental","+61 2 9519 6098","http://www.elitedentalnewtown.com.au/","Level 1/170A King St, Newtown NSW 2042, Australien","ChIJt_xoajKwEmsRwcUSIClRzpE","4.8","251","https://maps.google.com/?cid=10506424217775556033","OPERATIONAL"
"Prodental Studio :)","+61 2 8041 1200","http://www.prodentalstudio.com.au/","GF/238 Slade Rd, Bexley North NSW 2207, Australien","ChIJWcW9yuK7EmsRfhWE_3VdcPU","5","84","https://maps.google.com/?cid=17685738498063340926","OPERATIONAL"
"Pain Free Dentist Sydney - Dentist Dulwich Hill, Hurlstone Park NSW","+61 2 9558 8988","https://painfreedentistsydney.com.au/","Suite G1A, 570 New Canterbury Rd, Dulwich Hill NSW 2193, Australien","ChIJAQAMAoS6EmsR0qEJYVN8Z_E","4.5","177","https://maps.google.com/?cid=17395008783293981138","OPERATIONAL"
"Arncliffe Dental Care","+61 2 9567 1511","https://www.arncliffedentalcare.com.au/","243 Forest Rd, Arncliffe NSW 2205, Australien","ChIJ0wMZnfm7EmsR77r-xJZgB1Y","4.6","84","https://maps.google.com/?cid=6199029612765166319","OPERATIONAL"
"Croydon Park Dentist","+61 2 9798 8483","https://www.croydonparkdental.com.au/","49 Georges River Rd, Croydon Park NSW 2133, Australien","ChIJydT6Au66EmsRS53nBbt4bhM","5","10","https://maps.google.com/?cid=1400189278812085579","OPERATIONAL"
"Serene Dental","+61 2 9567 5770","http://www.serenedental.com.au/","379 Forest Rd, Bexley NSW 2207, Australien","ChIJeZGm2Ry6EmsRjNS3zwO3z-I","5","221","https://maps.google.com/?cid=16343482799748535436","OPERATIONAL"
"Bright-On Bay Dental - Dentist Brighton-Le-Sands","+61 2 9538 7028","http://www.brightonbaydental.com.au/","247 Bay St, Brighton-Le-Sands NSW 2216, Australien","ChIJ-yO9gE23EmsRXM79O553Oqo","4.9","234","https://maps.google.com/?cid=12266248056591994460","OPERATIONAL"
"uSmile Dental (Hurstville)","+61 2 8084 9118","https://www.usmiledental.net.au/","Shop 3/37 Forest Rd, Hurstville NSW 2220, Australien","ChIJhYf-05W5EmsRuDqnFQ7aXWg","4.9","376","https://maps.google.com/?cid=7520406706806274744","OPERATIONAL"
"Modern Dental Marrickville","+61 2 9559 3440","http://www.moderndentalmarrickville.com/","445 Illawarra Rd, Marrickville NSW 2204, Australien","ChIJUYd4lIewEmsRFfxu6xXItd0","4.9","306","https://maps.google.com/?cid=15975895249636490261","OPERATIONAL"
"Word of Mouth Dentistry","+61 2 9588 6288","http://www.wordofmouthdentistry.com.au/","Shop C6/15-19 Belgrave St, Kogarah NSW 2217, Australien","ChIJJdlObuS5EmsRxt_8z-Xgxmo","4.7","107","https://maps.google.com/?cid=7694084291050659782","OPERATIONAL"
"Advanced Dental Practice Kingsgrove","+61 2 9150 9029","https://advdental.com.au/","266 Kingsgrove Rd, Kingsgrove NSW 2208, Australien","ChIJxYFFFoO7EmsRDpTMuHbUtu8","5","169","https://maps.google.com/?cid=17273227027197760526","OPERATIONAL"
"Brighten Dental Studio","+61 2 9597 4640","http://www.brightendental.com.au/","Shop 5/269 Bay St, Brighton-Le-Sands NSW 2216, Australien","ChIJ6aSJmk23EmsRTA3_03vHPIM","4.9","309","https://maps.google.com/?cid=9456652652222811468","OPERATIONAL"
"Dental Suite","+61 2 9519 8855","https://www.dentalsuite.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing","6/1 Erskineville Rd, Newtown NSW 2042, Australien","ChIJo0cWTTGwEmsRpdUsRIxk-XA","4.9","487","https://maps.google.com/?cid=8140648355050870181","OPERATIONAL"
"Oral Health Sydney (OHS Dental) - Wolli Creek","+61 2 9533 6633","http://www.ohsdental.com.au/","Shop10/5 Brodie Spark Dr, Wolli Creek NSW 2205, Australien","ChIJ0_it8JCwEmsR1uMMP_MMMLs","4.9","84","https://maps.google.com/?cid=13488295122849031126","OPERATIONAL"
"The Smile Spot - Dentist Dulwich Hill","+61 2 9569 0199","https://thesmilespot.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","504 Marrickville Rd, Dulwich Hill NSW 2203, Australien","ChIJRwFCunmwEmsRfP-sDMpa0oc","5","126","https://maps.google.com/?cid=9786984764072066940","OPERATIONAL"
"Village Dental Kogarah","+61 2 9281 0007","http://villagedental.com.au/","Shop 5/23-26 Station St, Kogarah NSW 2217, Australien","ChIJRxTV0OS5EmsRTkPUtYLvxGk","4.8","185","https://maps.google.com/?cid=7621479814093095758","OPERATIONAL"
"Your Smile Centre","+61 2 9558 9876","https://www.yoursmilecentre.com.au/?UTM_source=GBL","19 Crinan St, Hurlstone Park NSW 2193, Australien","ChIJNfhudoe6EmsRr5L4pv6gnkg","5","178","https://maps.google.com/?cid=5232796832634540719","OPERATIONAL"
"Pacific Smiles Dental Marrickville","+61 2 8595 9555","https://www.pacificsmilesdental.com.au/locations/nsw/marrickville/?utm_source=google_my_business&utm_medium=yext","Marrickville Metro, 34 Victoria Rd, Marrickville NSW 2204, Australien","ChIJ4VmwSESwEmsRS40lBsE6Yks","4.3","152","https://maps.google.com/?cid=5431968701268462923","OPERATIONAL"
"Dulwich Dental Services","+61 2 9569 2176","http://www.dulwichdental.com.au/","486 Marrickville Rd, Dulwich Hill NSW 2203, Australien","ChIJe2FDoXmwEmsR6BzRh421wK4","4.7","71","https://maps.google.com/?cid=12592264177601551592","OPERATIONAL"
"Summer Hill Dental Group","+61 2 9798 7707","https://www.summerhilldentalgroup.com/?UTM_source=GBL","8 Lackey St, Summer Hill NSW 2130, Australien","ChIJ3SDLO6C6EmsROPpldHcmrcc","4.7","99","https://maps.google.com/?cid=14388198679014406712","OPERATIONAL"
"Tooth Crusader","+61 2 8097 1838","https://www.toothcrusader.com.au/?utm_source=google&utm_medium=google+business+page&utm_campaign=local+seo","Shop 1/6 Princes Hwy, Wolli Creek NSW 2205, Australien","ChIJx_O9dJewEmsRIAW1-C5WG_E","4.9","406","https://maps.google.com/?cid=17373574747252917536","OPERATIONAL"
"Newtown Dentists","+61 2 9557 3888","https://endentalstudio.com.au/","1/12-14 Enmore Rd, Newtown NSW 2042, Australien","ChIJc6DjGzewEmsRyJcdSihUBig","4.4","53","https://maps.google.com/?cid=2884085143396259784","OPERATIONAL"
"Pacific Smiles Dental Rockdale","+61 2 8566 2500","https://www.pacificsmilesdental.com.au/locations/nsw/rockdale/?utm_source=google_my_business&utm_medium=yext","Rockdale Plaza, Level 1/1 Rockdale Plaza Dr, Rockdale NSW 2216, Australien","ChIJczPZLwi5EmsRP0EvL8im4UU","4.3","74","https://maps.google.com/?cid=5035489237092221247","OPERATIONAL"
"Erko Dental","+61 2 8209 3756","https://erkodental.com.au/","45 Erskineville Rd, Erskineville NSW 2043, Australien","ChIJDwNqQTSwEmsRSMVcWwXSboQ","4.9","83","https://maps.google.com/?cid=9542795580894135624","OPERATIONAL"
"Sydney Aesthetic Smiles","+61 2 9556 2000","https://www.sasdental.com.au/","54 Slade Rd, Bardwell Park NSW 2207, Australien","ChIJW5tLuxO6EmsRvLWqn1p2KL4","4.6","21","https://maps.google.com/?cid=13702331997872633276","OPERATIONAL"
"Earlwood Dental Services","+61 2 9558 1148","https://earlwooddentists.com.au/","342 Homer St, Earlwood NSW 2206, Australien","ChIJqe1P_2y6EmsRgZpOk7EUyL0","4.6","22","https://maps.google.com/?cid=13675203021423680129","OPERATIONAL"
"Aelite Dental","+61 2 9567 1618","https://www.aelitedental.com.au/","35 Albyn St, Bexley NSW 2207, Australien","ChIJc3VE0Pe5EmsRdX11rs92AuI","5","37","https://maps.google.com/?cid=16285709836882378101","OPERATIONAL"
"Experteeth Dental 益白齿科 Kogarah","+61 2 9587 5737","https://www.experteeth.com.au/","17B/15-17 Regent St, Kogarah NSW 2217, Australien","ChIJS4FBnOS5EmsRuZHOC9uQ4ow","4.9","519","https://maps.google.com/?cid=10151835780516843961","OPERATIONAL"
"Nexgen Dental","+61 2 9787 2003","http://www.nexgendental.com.au/","661 Canterbury Rd, Belmore NSW 2192, Australien","ChIJh9pfSjW6EmsRvek1bS2_XSQ","4.7","40","https://maps.google.com/?cid=2620460760026180029","OPERATIONAL"
"All Day All Night Dental","+61 2 9317 2222","http://www.emergencydental.com.au/","1143 Botany Rd, Mascot NSW 2020, Australien","ChIJKQUD7gaxEmsRHWD_3VzGdrw","4.5","53","https://maps.google.com/?cid=13580259828546101277","OPERATIONAL"
"Redfern Street Dental - Dentist, Sydney","+61 2 8668 5536","https://www.redfernstreetdental.com.au/","126 Redfern St, Redfern NSW 2016, Australien","ChIJrwRId2axEmsRI6G8fuUcgG0","5","202","https://maps.google.com/?cid=7890338319152488739","OPERATIONAL"
"Delight Dental Spa I Mascot","+61 2 9100 0114","https://delightdentalspa.com.au/","Shop 8/673 Gardeners Rd, Mascot NSW 2020, Australien","ChIJ0SYMLqmxEmsRuC-FmaGZKrA","5","491","https://maps.google.com/?cid=12694127419041591224","OPERATIONAL"
"Kita Dental","+61 2 7252 3514","https://kitadental.com.au/","659 Gardeners Rd, Mascot NSW 2020, Australien","ChIJZe8UWN6xEmsRbeR9GyhgxoM","4.8","267","https://maps.google.com/?cid=9495382589733463149","OPERATIONAL"
"Sydney Park Dental","+61 2 8084 7170","https://www.sydneyparkdental.com.au/","Shop 15/177-219 Mitchell Rd, Erskineville NSW 2043, Australien","ChIJyegOL7WxEmsRUEJZZ6iaR04","4.9","204","https://maps.google.com/?cid=5640647106383921744","OPERATIONAL"
"Redfern Dentist","+61 2 9326 9966","https://www.redferndentist.com.au/?utm_campaign=gmb&utm_source=gbl","Shop 9/157-161 Redfern St, Redfern NSW 2016, Australien","ChIJvWokSdmxEmsRaL97Rkn7IzA","4.9","202","https://maps.google.com/?cid=3468892430139113320","OPERATIONAL"
"Earlwood Dental Care","+61 2 9559 2930","http://earlwooddentalcare.com.au/","338 Homer St, Earlwood NSW 2206, Australien","ChIJs7Aan226EmsRB9C_JbboQJ4","5","396","https://maps.google.com/?cid=11403370125517115399","OPERATIONAL"
"Dr Peter V Tadros GradDipClinDent (Oral Implants)","+61 2 8021 6607","http://everysmiledental.com.au/","385 Illawarra Rd, Marrickville NSW 2204, Australien","ChIJP97rsWKwEmsRjN_qqoNW5Dc","4.6","21","https://maps.google.com/?cid=4027439090284289932","OPERATIONAL"
"Marques Dental","+61 2 9560 0659","","Suite 5/394 Marrickville Rd, Marrickville NSW 2204, Australien","ChIJEUBYy2SwEmsRHBJWYsfvvLE","5","152","https://maps.google.com/?cid=12807375079962186268","OPERATIONAL"
"100 Redfern Smiles - Dentist Redfern","+61 2 9698 1273","http://100redfernsmiles.com/","100 Redfern St, Redfern NSW 2016, Australien","ChIJ4_UMrt6xEmsRIYGFSYyBZxI","4.9","136","https://maps.google.com/?cid=1326171054812791073","OPERATIONAL"
"Dr. Raouf Yanes","+61 2 9597 7777","http://www.stgeorgedental.com.au/","613 Princes Hwy, Rockdale NSW 2216, Australien","ChIJkY197FW3EmsR8ZfdFNG50iE","3.9","11","https://maps.google.com/?cid=2437214656010229745","OPERATIONAL"
"Midas Dental Erskineville","+61 2 9068 1388","https://www.midasdental.com.au/","Park Sydney Village, Shop 5C/149-153 Mitchell Rd, Erskineville NSW 2043, Australien","ChIJy34WXUenEmsRgCTHpA5ThG4","4.9","215","https://maps.google.com/?cid=7963581363457041536","OPERATIONAL"
"Six Twelve Family Dental","+61 2 9558 6656","https://www.sixtwelvefamilydental.com.au/?UTM_source=GBL","Shop 1/612 New Canterbury Rd, Hurlstone Park NSW 2193, Australien","ChIJ5yzhSYS6EmsRWTSQt_tZ4ik","4.9","84","https://maps.google.com/?cid=3018073637942998105","OPERATIONAL"
"Miracle Dental Care - Dentist Canterbury | Emergency Dentist, Dental Implants & Family Dentist","+61 2 9037 6376","http://www.miracledentalcare.com.au/","Shop 116/2B Charles St, Canterbury NSW 2193, Australien","ChIJd1VyS2e6EmsRizrVEkQokds","4.9","202","https://maps.google.com/?cid=15821471238768114315","OPERATIONAL"
"Chew Dental Care","+61 2 9567 5977","https://www.chewdentalcare.com.au/","52/95 Bonar St, Wolli Creek NSW 2205, Australien","ChIJLQhpeJmwEmsRUdJKO-Po8Uk","4.2","27","https://maps.google.com/?cid=5328295896805986897","OPERATIONAL"
"Summer Hill Dental Care","+61 2 9799 0177","http://summerhilldentalcare.com.au/","5a Lackey St, Summer Hill NSW 2130, Australien","ChIJVx3UO6C6EmsRisJ30pLEQW4","5","59","https://maps.google.com/?cid=7944847352533598858","OPERATIONAL"
"Wardell Dental Clinic","+61 2 9559 4005","http://wardelldental.com.au/?utm_source=GMB&utm_medium=organic","241 Wardell Rd, Dulwich Hill NSW 2203, Australien","ChIJpTTVnX-wEmsRArKvxnNxyHA","4.9","25","https://maps.google.com/?cid=8126870269658640898","OPERATIONAL"
"O Dental","+61 2 9697 0113","https://www.odental.com.au/?UTM_source=GBL","East Village Shopping Centre, Suite 51/2 Defries Ave, Zetland NSW 2017, Australien","ChIJgahXf-mxEmsR8N74n0MPGno","4.7","209","https://maps.google.com/?cid=8798361605142798064","OPERATIONAL"
"Cheeky The Dentist (Formerly Avant Garde Dentist)","+61 2 9699 5199","https://www.cheekythedentist.com.au/waterloo","1/9-15 Danks St, Waterloo NSW 2017, Australien","ChIJycJpheexEmsRnRUT0UHxIKA","5","163","https://maps.google.com/?cid=11538487510306067869","OPERATIONAL"
"Sydney Smile Centre","+61 2 9349 2387","https://www.sydneysmilecentre.com.au/","16 Maroubra Rd, Maroubra NSW 2035, Australien","ChIJXcjWm36xEmsR7rzYaqpAfFA","4.4","118","https://maps.google.com/?cid=5799581520827563246","OPERATIONAL"
"About Smiles Zetland","+61 2 9313 6388","https://www.aboutsmiles.com.au/location/zetland?utm_source=google&utm_medium=organic&utm_campaign=gmb-Zetland","Shop 4/6 Defries Ave, Zetland NSW 2017, Australien","ChIJb-yJMuqxEmsRs0ih3K1VNug","4.9","216","https://maps.google.com/?cid=16732655670760917171","OPERATIONAL"
"About Smiles Eastgardens","+61 2 8488 9994","https://www.aboutsmiles.com.au/location/eastgardens?utm_source=google&utm_medium=organic&utm_campaign=gmb-eastgardens","Westfield Eastgardens, Shop 350, Level 3/152 Bunnerong Rd, Eastgardens NSW 2036, Australien","ChIJzdWc0WSxEmsRZBgEWL5ydck","4.9","207","https://maps.google.com/?cid=14516635135744677988","OPERATIONAL"
"Just Smiles Dentistry Kensington","+61 2 9663 5007","http://www.justsmiles.au/","D2/252 Anzac Parade, Kensington NSW 2033, Australien","ChIJcVBIi_KxEmsRTFNrK2JJGR4","4.9","56","https://maps.google.com/?cid=2168845381539681100","OPERATIONAL"
"Art Of Smiles","+61 404 888 099","https://artofsmiles.com.au/","Shop 4/624 Botany Rd, Alexandria NSW 2015, Australien","ChIJDzesSvi7EmsR_3NfKJSMLIE","4.9","66","https://maps.google.com/?cid=9307969097828365311","OPERATIONAL"
"DentalCare Clinics","+61 2 8065 3780","https://dentalcareclinics.com.au/waterloo","Shop 85/788 Bourke St, Waterloo NSW 2017, Australien","ChIJTVdPu-exEmsRvBDfWPqP5Y4","4.8","243","https://maps.google.com/?cid=10296794428448116924","OPERATIONAL"
"Kingsford Dental","+61 2 9662 0321","http://kingsforddental.com/","Shop 3/255/271 Anzac Parade, Kingsford NSW 2032, Australien","ChIJr3BWLY-xEmsRiEMpi3--2IY","4.8","103","https://maps.google.com/?cid=9716725651056706440","OPERATIONAL"
"Dens in Dente Dental Care","+61 2 8399 3661","https://densindente.com.au/","Shop 2/138-142 Botany Rd, Alexandria NSW 2015, Australien","ChIJv8fFc8WxEmsRBLdDz2hmEJY","4.5","44","https://maps.google.com/?cid=10813255305656514308","OPERATIONAL"
"Bupa Dental Kensington","+61 2 9663 1605","https://www.bupadental.com.au/find-a-dentist/nsw-kensington-2033-au/bupa-dental-kensington/?utm_source=google&utm_medium=organic&utm_campaign=gmb","115 Doncaster Ave, Kensington NSW 2033, Australien","ChIJ2WfVLY2xEmsRFgTblyGRQH8","3.7","40","https://maps.google.com/?cid=9169488414793991190","OPERATIONAL"
"Smiline Dental","+61 483 915 640","http://smilinedental.com.au/","474A Bunnerong Rd, Matraville NSW 2036, Australien","ChIJ_e_urF-xEmsRS8CNnFmv4s4","4.9","89","https://maps.google.com/?cid=14907670515963248715","OPERATIONAL"
"Petersham Smiles","+61 2 8320 0550","https://www.petershamsmiles.com.au/","shop g06/33 New Canterbury Rd, Petersham NSW 2049, Australien","ChIJibDlduixEmsRLWsJZK3Xx7s","4.9","61","https://maps.google.com/?cid=13531020745165597485","OPERATIONAL"
"iDental Surgery","+61 2 9557 7775","http://www.identalsurgery.com.au/","541 King St, Newtown NSW 2042, Australien","ChIJBXjLctsHCWsRmEbd8tPokYk","4.8","60","https://maps.google.com/?cid=9912960251829503640","OPERATIONAL"
"Pacific Smiles Dental Bondi Junction","+61 2 9353 1300","https://www.pacificsmilesdental.com.au/locations/nsw/bondi-junction/?utm_source=google_my_business&utm_medium=yext","Eastgate Shopping Centre, 91 Spring St, Bondi Junction NSW 2022, Australien","ChIJl9i2IIetEmsRLihbw5Q3H4I","4.7","94","https://maps.google.com/?cid=9376274061280880686","OPERATIONAL"
"Signature Smile Dental | Randwick Smiles Dental Clinic","+61 2 9398 9398","https://www.signaturesmiledental.com.au/","Level 1, Suite 3/126-128 Avoca St, Randwick NSW 2031, Australien","ChIJwYaQexmyEmsRTdfO8duw230","4.9","124","https://maps.google.com/?cid=9069036733341816653","OPERATIONAL"
"Primary Dental Bondi Junction","+61 2 8305 7730","https://www.primarydental.com.au/dental-centre/bondi-junction/","Bronte Rd &, Spring St, Bondi Junction NSW 2022, Australien","ChIJ4ziAlfCtEmsR86C9a0cb8rA","5","1119","https://maps.google.com/?cid=12750283488603513075","OPERATIONAL"
"ABC Dental Bondi Junction","+61 2 8383 1400","http://www.abc-dental.com.au/","Westfield, Westfield Tower 1 Level 19/500 Oxford St, Bondi Junction NSW 2022, Australien","ChIJcVYYL_KtEmsRY_7yTMk5TMs","4.7","509","https://maps.google.com/?cid=14649147224671583843","OPERATIONAL"
"Maroubra Dental Avenue","+61 2 9344 8822","https://maroubradentalavenue.com.au/","Suite 1/822 Anzac Parade, Maroubra NSW 2035, Australien","ChIJUc6TnNSzEmsRsuKlXwQaD2E","5","142","https://maps.google.com/?cid=6993837352416567986","OPERATIONAL"
"Boutique Dental Bondi","+61 2 9387 2851","https://www.boutiquedental.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","Shop 1/4/12 Waverley St, Bondi Junction NSW 2022, Australien","ChIJh6nzLPKtEmsRDyvmJAUE6MU","5","354","https://maps.google.com/?cid=14260652640209087247","OPERATIONAL"
"Waverley Family Dental","+61 2 9369 3393","http://www.waverleyfamilydental.com.au/","266 Bronte Rd, Waverley NSW 2024, Australien","ChIJr-7wgQqyEmsRorDOzbkm0o0","5","236","https://maps.google.com/?cid=10219273083920756898","OPERATIONAL"
"Smile By Design - Bondi Junction","+61 2 9389 3333","https://www.smilebydesign.com.au/","2/110 Spring St, Bondi Junction NSW 2022, Australien","ChIJX-LkW_KuEmsRG5-B20VNOc8","4.8","197","https://maps.google.com/?cid=14932051001954377499","OPERATIONAL"
"Totalcare Dental and Dermal - Dentist Bondi Junction","+61 2 9387 3637","http://www.totalcaredentistry.com.au/","Shop 3, Ground Level/1 Spring St, Bondi Junction NSW 2022, Australien","ChIJOZky5pKtEmsRVpVCkY_czoY","5","177","https://maps.google.com/?cid=9713943955460232534","OPERATIONAL"
"The Dental Spa Bondi","+61 2 9389 8578","https://www.thedentalspa.com.au/?utm_source=google&utm_medium=gmb&utm_campaign=gmb_google_organic","108 Bronte Rd, Bondi Junction NSW 2022, Australien","ChIJFcIKqPatEmsRxAQSZAL6gYw","4.9","238","https://maps.google.com/?cid=10124648325481366724","OPERATIONAL"
"Randwick Dental Clinic","+61 2 9314 5226","http://randwickdentalclinic.com.au/","4/166-168 Belmore Rd, Randwick NSW 2031, Australien","ChIJx7b7lxiyEmsR8p8U8v5OHXs","5","793","https://maps.google.com/?cid=8871333697879842802","OPERATIONAL"
"Dental 99 Bondi Junction","","https://dental99.com.au/locations/dental-99-bondi-junction/","Shop 1A/10 Spring St, Bondi Junction NSW 2022, Australien","ChIJ_8fVTKatEmsRRppiSPlTpW8","4.7","250","https://maps.google.com/?cid=8044928639493642822","OPERATIONAL"
"No Gaps Dental Westfield Bondi Junction","+61 2 8007 6702","https://www.nogapsdental.com/location/dentist-bondi-junction?utm_source=google&utm_medium=organic&utm_campaign=GBP","Westfield, Shop 2047/500 Oxford St, Bondi Junction NSW 2022, Australien","ChIJy-uL8PCtEmsRS7LftdMVJcc","4.7","312","https://maps.google.com/?cid=14349899786719572555","OPERATIONAL"
"Gentle and Caring Dentistry Maroubra, Sydney","+61 2 9349 6668","https://gentleandcaringdentistry.com.au/","1/818 Anzac Parade, Maroubra NSW 2035, Australien","ChIJkZKtntSzEmsRPMOZjbQjPHw","4.9","79","https://maps.google.com/?cid=8952069417682453308","OPERATIONAL"
"Primary Dental Maroubra","+61 2 9349 9050","https://www.primarydental.com.au/dental-centre/maroubra/","812 Anzac Parade, Maroubra NSW 2035, Australien","ChIJGcCpmNSzEmsRtoWjjQsD8MU","4.9","294","https://maps.google.com/?cid=14262903368038188470","OPERATIONAL"
"Dental On Hollywood","+61 2 9389 9600","http://www.dentalonhollywood.com.au/","2A Hollywood Ave, Bondi Junction NSW 2022, Australien","ChIJ5-R2SfKtEmsR56b1yjJWrB4","4.9","75","https://maps.google.com/?cid=2210236293285521127","OPERATIONAL"
"Centennial Smiles","+61 2 9398 1388","http://www.centennialsmiles.com.au/?utm_source=local&utm_medium=organic&utm_campaign=gmb","Rear 1/40 Clovelly Rd, Randwick NSW 2031, Australien","ChIJm1UmxAWyEmsRT6457j2bbfo","5","60","https://maps.google.com/?cid=18045249972235513423","OPERATIONAL"
"Total Dental Care","+61 2 9344 4433","https://totaldentalcare.net.au/","Shop 3/112-114 Boyce Rd, Maroubra NSW 2035, Australien","ChIJS7WpidSzEmsRTP8fRoHAnbE","4.9","219","https://maps.google.com/?cid=12798597377516633932","OPERATIONAL"
"Better Smiles Dental","+61 2 9387 1032","https://www.bsmilesbondijunction.com.au/","503/3 Waverley St, Bondi Junction NSW 2022, Australien","ChIJ74Mf0vOtEmsRWOo0lMwy-bA","5","59","https://maps.google.com/?cid=12752279674117483096","OPERATIONAL"
"Bondi Family Dentist","+61 2 9369 5647","https://bondifamilydentist.com/","Bondi Family Dentist 1, 212 Bondi Rd, Bondi NSW 2026, Australien","ChIJL0LmDY6tEmsR-6otYqmfpNI","5","659","https://maps.google.com/?cid=15178432193990863611","OPERATIONAL"
"Bright Smile Dental Coogee","+61 2 9664 3855","https://www.brightsmiledental.com.au/","272 Arden St, Coogee NSW 2034, Australien","ChIJKVLqmz-yEmsROjxgmOvPvl8","4.8","192","https://maps.google.com/?cid=6899180289958886458","OPERATIONAL"
"Wellness Dental Bronte","+61 2 9131 4112","https://www.wellnessdentalbronte.com.au/?utm_source=gmb&utm_medium=organic","140A Macpherson St, Bronte NSW 2024, Australien","ChIJmf6wX06zEmsRlHbFSHMFRbo","5","176","https://maps.google.com/?cid=13422140257147909780","OPERATIONAL"
"Dr Jamie Workman","+61 2 9133 4005","https://drjamieworkman.au/","233 Maroubra Rd, Maroubra NSW 2035, Australien","ChIJZVswndSzEmsRosXeiHh4tQ4","4.9","27","https://maps.google.com/?cid=1059885746403329442","OPERATIONAL"
"Sydney Dental Clinics - Bondi Junction","+61 2 9369 1830","https://www.sydneydentalclinics.com.au/","3/79-85 Oxford St, Bondi Junction NSW 2022, Australien","ChIJ221H6hq8EmsRK7oWRiU3BEM","5","93","https://maps.google.com/?cid=4829045333677226539","OPERATIONAL"
"Maroubra Dental Clinic","+61 2 8789 2177","https://maroubradentalclinic.com.au/","Unit 2/88 Garden St, Maroubra NSW 2035, Australien","ChIJRaAV-s2a6gURKqqq-PkOL9Y","5","130","https://maps.google.com/?cid=15433570914803558954","OPERATIONAL"
"Bupa Dental Bondi Junction","+61 2 8488 9986","https://www.bupadental.com.au/find-a-dentist/nsw-bondi_junction-2022-au/bupa-dental-bondi-junction/?utm_source=google&utm_medium=organic&utm_campaign=gmb","Shop 2056, Westfield, level 2/500 Oxford St, Bondi Junction NSW 2022, Australien","ChIJN5SSiPGtEmsRdv17LsIG3F4","4.2","170","https://maps.google.com/?cid=6835345765514870134","OPERATIONAL"
