"name","phone","website_url","address","place_id","rating","user_ratings_total","maps_url","business_status"
"Green Restaurant","+381 61 2042526","https://greenrestoran.rs/","Savska 20, Beograd 11000, Serbien","ChIJueGKrsZxWkcRWt7fhnpgsf0","4.5","108","https://maps.google.com/?cid=18280498441838648922","OPERATIONAL"
"Restoran Šest Topola","+381 61 3020300","https://sesttopola.rs/","Bulevar Vojvode Mišića 14, Beograd, Serbien","ChIJdwtdgeNvWkcRLHKAns3WbMg","4.5","1467","https://maps.google.com/?cid=14442154283686195756","OPERATIONAL"
"My World","+381 69 5101151","","Svetozara Markovića 62, Beograd 11000, Serbien","ChIJoTlsNLpxWkcR4wjLWbXyeMA","4.8","122","https://maps.google.com/?cid=13869101913196923107","OPERATIONAL"
"Savamala Restaurant & Bar","+381 62 223485","https://restoransavamala.com/","Savski Trg 7, Beograd 11000, Serbien","ChIJpUl0ZKl6WkcRpgMrz492ZT0","4.5","570","https://maps.google.com/?cid=4424072568989483942","OPERATIONAL"
"Restaurant Sport","+381 63 440434","https://www.restoransport.com/","Vojvode Stepe 1, Beograd, Serbien","ChIJzcDdpWtwWkcR5dTj71UBQ7k","4.1","1210","https://maps.google.com/?cid=13349515189064815845","OPERATIONAL"
"Mala Slavija Na Sajmu","+381 11 4252052","","Bulevar Vojvode Mišića, Beograd, Serbien","ChIJ85e-ceJvWkcRQ3iWuVbmbZs","4.5","1215","https://maps.google.com/?cid=11199861108495513667","OPERATIONAL"
"Zavičaj Balkanska","+381 63 369670","http://www.zavicaj.rs/","Gavrila Principa 77, Beograd, Serbien","ChIJl7sqTql6WkcRsQp4gfsMcL0","4.5","5120","https://maps.google.com/?cid=13650424744908425905","OPERATIONAL"
"Jamie's Italian Belgrade","+381 62 8675984","http://www.jamiesitalian.rs/","Hercegovačka 14, Beograd, Serbien","ChIJqxMT8hRlWkcRe-F8tM2t6J4","4.7","4861","https://maps.google.com/?cid=11450593151597470075","OPERATIONAL"
"Restaurant Hyde Park","+381 66 6464777","https://instagram.com/hydeparkbeograd?igshid=YmMyMTA2M2Y=","Botićeva, Beograd 11000, Serbien","ChIJIyOZ9hZwWkcR876BtJ1fW_w","4.4","2905","https://maps.google.com/?cid=18184233051381415667","OPERATIONAL"
"Dreams Ćevapčići Restoran Voz","+381 64 2631333","https://restoranvoz.rs/","Milovana Milovanovića 3, Beograd 11000, Serbien","ChIJ23xjHqV7WkcRkI_Iz-9yi7M","4.6","405","https://maps.google.com/?cid=12937560728860659600","OPERATIONAL"
"Rustique Restaurant","+381 62 8848511","https://rustique.rs/","Vase Pelagića 48A, Beograd 11040, Serbien","ChIJd6W94SFwWkcRzMVatSj7xiQ","4.6","2482","https://maps.google.com/?cid=2650081583014004172","OPERATIONAL"
"Graficar Restaurant","+381 64 0000136","https://restorangraficar.com/","Vase Pelagića 31, Beograd, Serbien","ChIJ1cB6QB9wWkcRb0qe113r9vs","4.5","2456","https://maps.google.com/?cid=18155957736072694383","OPERATIONAL"
"Jazz Restaurant","+381 66 214000","http://www.restoranjazz.rs/","19 OBILIĆEV VENAC, 11102, Obilićev venac 17, Beograd 11000, Serbien","ChIJO3pS67J6WkcRPtPwHn4_hsA","4.6","6663","https://maps.google.com/?cid=13872845513078919998","OPERATIONAL"
"Restaurant “Banija”","+381 64 3690966","https://www.restoranbanija.rs/","Bulevar despota Stefana 52, Beograd, Serbien","ChIJvesxu7B6WkcRnxuX4_5NGl4","4.2","607","https://maps.google.com/?cid=6780817946095066015","OPERATIONAL"
"Mamma Mia Restaurant","+381 11 2687683","","Resavska 72, Beograd 11000, Serbien","ChIJH01m09ZxWkcRNWIbKGD6FFQ","4.2","1372","https://maps.google.com/?cid=6058742689616847413","OPERATIONAL"
"Old Hercegovina","+381 11 3245856","http://www.stara-hercegovina.rs/kontakt/","Carigradska 36, Beograd, Serbien","ChIJB3w5Tbh6WkcR_R5p0IcbH1M","4.4","5027","https://maps.google.com/?cid=5989536299557134077","OPERATIONAL"
"Homa Bistrot","+381 11 2451225","http://www.homa.rs/bistrot","Nevesinjska 11, Beograd 11000, Serbien","ChIJk_BKBXVwWkcRrzVKM-mRA0c","4.4","1240","https://maps.google.com/?cid=5117094032396924335","OPERATIONAL"
"Šumatovac","+381 60 3130168","https://www.restoransumatovac.rs/","Trg Politika 5, Beograd 11000, Serbien","ChIJu0kepbF6WkcRD1GU0GGKDGI","4.4","1468","https://maps.google.com/?cid=7065174068153307407","OPERATIONAL"
"Trandafilović","+381 65 3402020","http://www.bistrotrandafilovic.com/","Makenzijeva 73, Beograd 11000, Serbien","ChIJx9gM6nRwWkcRnh1zsreHPsg","4.4","2585","https://maps.google.com/?cid=14429119479184301470","OPERATIONAL"
"VIASTELLA restoran","+381 60 3506589","https://viastella.rs/","Hadži Melentijeva 75, Beograd 11000, Serbien","ChIJ-VvpF5xxWkcR6hbhRemf-T4","4.8","73","https://maps.google.com/?cid=4537833923801061098","OPERATIONAL"
"Restoran Nova Soča","+381 63 466135","https://novasoca.com/","Vojvode Skopljanca 29, Beograd 11010, Serbien","ChIJReGxJDRxWkcR5YGf37K4cUg","4.7","204","https://maps.google.com/?cid=5220156521494577637","OPERATIONAL"
"Éclat Restoran","+381 66 141041","https://eclat.rs/restaurant/","Koste Glavinića 3, Beograd 11000, Serbien","ChIJMbuGhzpxWkcRtIL2fSDkqEU","4.8","186","https://maps.google.com/?cid=5019512612907811508","OPERATIONAL"
"FAMILIJA BEOGRAD","+381 11 2647640","https://restoranfamilija.rs/","Augusta Cesarca 1a, Beograd 11040, Serbien","ChIJl_6NPCNwWkcRm4Py_cBaots","4.6","782","https://maps.google.com/?cid=15826311825474093979","OPERATIONAL"
"Restoran Butler","+381 62 240888","","Braće Radovanović 23a Kapije, Južni bulevar 112, Beograd 11000, Serbien","ChIJHd1hPbtxWkcRDF8cloIyldw","4.5","461","https://maps.google.com/?cid=15894665996319612684","OPERATIONAL"
"Žuta Greda - restoran za proslave","+381 11 2852824","https://www.zutagreda.rs/","Generala Horvatovića 55, Beograd, Serbien","ChIJ_1LlgHxwWkcRMHHaCzxeVWY","4.6","823","https://maps.google.com/?cid=7373903576878969136","OPERATIONAL"
"Stara konoba","+381 11 4535481","","Ustanička 61, Beograd 11000, Serbien","ChIJl1_gBHNxWkcR6Y8OAXw0Tvc","4.4","639","https://maps.google.com/?cid=17820238482749951977","OPERATIONAL"
"Restoran Cuoco","+381 62 244440","http://www.cuocorestoran.com/","Bulevar kralja Aleksandra 250, Beograd, Serbien","ChIJIQfaaX9wWkcRS02ox0TpFrY","4.6","2889","https://maps.google.com/?cid=13120931046007262539","OPERATIONAL"
"Maša Restaurant","+381 64 6444396","http://www.masarestaurant.rs/","Ustanička 170, Beograd, Serbien","ChIJQ9IREI5wWkcRHtMuNFZiYpY","4.4","2914","https://maps.google.com/?cid=10836331775789028126","OPERATIONAL"
"Ethno Restaurant ,,Pahuljica""","+381 60 5929499","https://restoranpahuljica1389.rs/","Pante Srećkovića 33, Beograd 11000, Serbien","ChIJR9m7kIh6WkcRsV3il6ccics","4.2","2970","https://maps.google.com/?cid=14666285167642041777","OPERATIONAL"
"Dante Kitchen and Bar","+381 60 3638811","http://dante.rs/","Nebojšina 31, Beograd 11000, Serbien","ChIJq82OU-dxWkcRcFdYUifRqXE","4.6","295","https://maps.google.com/?cid=8190307364165408624","OPERATIONAL"
"Restoran Greda","+381 64 5048482","http://www.zutagreda.rs/","Grčića Milenka 35, Beograd 11000, Serbien","ChIJfZXdUppxWkcRDc7eqmRU-pg","4.9","583","https://maps.google.com/?cid=11023215829282901517","OPERATIONAL"
"Villa Maska","+381 62 221873","http://www.villamaska.com/","Rankeova 7, Beograd 11000, Serbien","ChIJk3PC3wxwWkcRNWjC1d1SbSs","4.7","3046","https://maps.google.com/?cid=3129248428819900469","OPERATIONAL"
"Ziegel Restaurant","+381 61 2363636","https://www.instagram.com/ziegel_restoran","Nebojšina 36, Beograd 11000, Serbien","ChIJTTYtemhxWkcRpWf8MoXpUH4","4.7","236","https://maps.google.com/?cid=9102031605211096997","OPERATIONAL"
"Restoran Troj","+381 60 6062122","https://m.facebook.com/troykonjarnik/?locale2=sr_RS","Mihaila Todorovića, Beograd, Serbien","ChIJW6fty5VwWkcR3Ji31eB0KOA","4.5","1298","https://maps.google.com/?cid=16152288572571359452","OPERATIONAL"
"KOGO - Events & Restaurant","+381 61 4005030","https://www.kogo-events.com/","Mišarska 6, Beograd 11000, Serbien","ChIJ9SIif3d7WkcRVZnR1TaFGL4","4.9","67","https://maps.google.com/?cid=13697844737209375061","OPERATIONAL"
"Marenda Restoran Vračar","+381 63 7774538","http://www.marenda.rs/","Skerlićeva 30, Beograd 11000, Serbien","ChIJAQBAywxwWkcRveshOo44ipw","4.5","1685","https://maps.google.com/?cid=11279890400214641597","OPERATIONAL"
"Voulez-Vous Restaurant","+381 11 2440777","http://www.voulez-vous.rs/","Đorđa Vajferta 52, Beograd 11000, Serbien","ChIJ4xUkjXFwWkcRITIlG04V0GY","4.6","5895","https://maps.google.com/?cid=7408444812231520801","OPERATIONAL"
"Restoran Modena","+381 11 2763097","","Mije Kovačevića 10a, Beograd 11000, Serbien","ChIJvYO7mJN6WkcRGXO4Ekv1UwI","4.5","597","https://maps.google.com/?cid=167747313928270617","OPERATIONAL"
"Restoran Muskat","+381 63 1133235","","Čede Mijatovića 8, Beograd 11000, Serbien","ChIJfz05Cy57WkcRGpHO2yYk_pw","4.9","341","https://maps.google.com/?cid=11312519063316369690","OPERATIONAL"
"Le Petit Bistro Vracar","+381 64 6400022","https://vracar.lepetitbistro.rs/","Braničevska 13b, Beograd 11000, Serbien","ChIJ1XwPwXJwWkcRHfofRdAzNmQ","4.6","1866","https://maps.google.com/?cid=7221016022141106717","OPERATIONAL"
"Gradimir Kafana","+381 60 6767860","http://www.gradimirkafana.rs/","Ulaz je iz, Цара Николаја II 67, Београд 11000, Serbien","ChIJfZfMqXdwWkcR5-e-IoqecJ0","4.4","1282","https://maps.google.com/?cid=11344741777471891431","OPERATIONAL"
"Angelino","+381 11 7493409","","Novopazarska 52, Beograd 11000, Serbien","ChIJyYJtOnRwWkcRBgQEA825q1A","4.5","958","https://maps.google.com/?cid=5812944034221786118","OPERATIONAL"
"Kalenic","+381 11 2450666","","Mileševska 2, Beograd 11118, Serbien","ChIJ-czFY3VwWkcRq2UPty3MAaY","4.2","3726","https://maps.google.com/?cid=11962066581989582251","OPERATIONAL"
"Ceger Cafe Restaurant","+381 69 1231000","http://www.kafeceger.com/","Skerlićeva 20, Beograd 11000, Serbien","ChIJQTM9xAxwWkcR_9qDt-Lxvlg","4.6","3899","https://maps.google.com/?cid=6394814476956457727","OPERATIONAL"
"Mala Zvezdara Restoran","+381 64 0249999","","Slobodanke Danke Savić 1, Beograd, Serbien","ChIJ74NkEtNxWkcRZJES5VK1SUk","4.7","1149","https://maps.google.com/?cid=5280951405703762276","OPERATIONAL"
"Restaurant Cross","+381 64 9040904","https://restorancross.rs/","Mileševska 73, Beograd 11000, Serbien","ChIJKTTiMHhwWkcRSdGePNjqqso","4.4","2965","https://maps.google.com/?cid=14603742956153131337","OPERATIONAL"
"Lorenzo & Kakalamba","+381 11 3295351","http://www.lk.rs/","CVIJICEVA 110, entrance from Vladetina street, Cvijićeva, Beograd 11000, Serbien","ChIJU6cNEJh6WkcRhRY9C-pKKIo","4.6","6226","https://maps.google.com/?cid=9955289345373836933","OPERATIONAL"
"Donji grad","+381 11 2928230","https://restorandonjigrad.rs/","Visokog Stevana 54, Beograd 11000, Serbien","ChIJOSBJo8p6WkcRXPuePl7kN2M","4.7","1227","https://maps.google.com/?cid=7149434026902616924","OPERATIONAL"
"Restaurant Jerry","+381 60 6302459","https://jerry.rs/","Trešnjinog cveta 11, Beograd 11000, Serbien","ChIJdStlx3FlWkcRPTWnoTqbNOA","4.7","1702","https://maps.google.com/?cid=16155708439407310141","OPERATIONAL"
"Cafe restoran Laganini","+381 65 2692054","http://www.laganini.rs/","Goce Delčeva 17, Beograd, Serbien","ChIJuc6ynXRlWkcRiW9vPvJE5ck","4.5","711","https://maps.google.com/?cid=14548109978510520201","OPERATIONAL"
"Restoran Caruso","+381 11 3248037","https://restorancaruso.rs/","Terazije 23/8, Beograd 11000, Serbien","ChIJFUR1CK56WkcRb3h9j1UdKi8","4.5","1848","https://maps.google.com/?cid=3398561122121250927","OPERATIONAL"
"Botako Restoran Dorćol | Picerija & Dostava","+381 11 3446770","http://pizzabotako.rs/","Šantićeva 8, Beograd 11000, Serbien","ChIJk_BKBXVwWkcRICK-6OVfiQs","4.7","5090","https://maps.google.com/?cid=831301047283491360","OPERATIONAL"
"Cevaplija","+381 11 7707698","http://www.cevaplija.rs/","Ilije Garašanina 7, Beograd, Serbien","ChIJvbw4oR97WkcR9w0F2H5E6Ro","4.5","1408","https://maps.google.com/?cid=1939156426140487159","OPERATIONAL"
"Cveće zla","+381 11 6979204","","Čika-Ljubina 9, Beograd 11000, Serbien","ChIJjz4m4XRwWkcRc3LQklj750M","4.2","1012","https://maps.google.com/?cid=4893155878000161395","OPERATIONAL"
"Kondir","+381 11 3290046","http://www.turistickiklub.com/objekat/kondir-1","Poenkareova 3, Beograd 11000, Serbien","ChIJzfEPOL96WkcRF-FDQMKZfAs","4.6","199","https://maps.google.com/?cid=827705491110224151","OPERATIONAL"
"April Beograd café & restaurant","+381 60 6262620","https://aprilbeograd.com/","Obilićev venac 26, Beograd 11000, Serbien","ChIJad51doR7WkcReiqZpquyRHU","4.3","1264","https://maps.google.com/?cid=8450075251158100602","OPERATIONAL"
"Konoba Akustik - Stari Beograd","+381 64 2904539","http://www.konobaakustik.rs/","Pariska 14, Beograd 11158, Serbien","ChIJEdo78jVlWkcRc4GDM0Eg8ME","4.6","7260","https://maps.google.com/?cid=13974705108139868531","OPERATIONAL"
"Restoran Beograd - Papa Joe","+381 11 3292454","http://papajoe.rs/","Čarlija Čaplina 44, Beograd, Serbien","ChIJn8Co45Z6WkcRnnNnxisQEMA","4.6","2581","https://maps.google.com/?cid=13839579435107840926","OPERATIONAL"
"Restaurant ""Čubura""","+381 69 2440756","","Mačvanska 1, Beograd 11000, Serbien","ChIJTX2tfnRwWkcRxxLAjm3y3rw","4.4","1269","https://maps.google.com/?cid=13609581676320527047","OPERATIONAL"
"Mali Kalemegdan","+381 61 3001050","http://www.malikalemegdan.rs/","Veliki Kalemegdan 2, Београд 11000, Serbien","ChIJhTpWe0llWkcR1f-HJ8jRZCY","4.3","2052","https://maps.google.com/?cid=2766566728699215829","OPERATIONAL"
"Restoran Taverna","+381 60 6335353","","Zmaj Jovina 9, Beograd 11000, Serbien","ChIJP9fp27J6WkcRblk-7mH5oN8","4.8","1154","https://maps.google.com/?cid=16114153665735842158","OPERATIONAL"
"Mezestoran Dvoriste","+381 11 3246515","http://www.restorandvoriste.rs/kontakt.html","Svetogorska 46, Beograd 11000, Serbien","ChIJj8N-0rp6WkcRcrsES1fUATo","4.7","4671","https://maps.google.com/?cid=4179855400562375538","OPERATIONAL"
"Dragoljub New Balkan Cuisine","+381 69 1122376","http://newbalkancuisine.com/","Svetogorska 17, Beograd 11000, Serbien","ChIJx2YUN997WkcR-rZv5Y7nq-I","4.6","642","https://maps.google.com/?cid=16333403074509911802","OPERATIONAL"
"Zvezdara Theater Restaurant","+381 11 2419401","http://www.restoranzvezdarateatar.com/","Milana Rakića 38, Beograd 11000, Serbien","ChIJ-V4XHYB6WkcRwiXVwXIi86E","4.7","2174","https://maps.google.com/?cid=11669708935720674754","OPERATIONAL"
"Lonče","+381 65 2188819","http://www.lonce.rs/","Braće Jugovića 4-6, Beograd 11000, Serbien","ChIJH27Hb7N6WkcRXirq2qQOYSc","4.3","718","https://maps.google.com/?cid=2837565341430327902","OPERATIONAL"
"Restaurant Hanan","+381 11 3345304","http://www.restoranhanan.rs/","Svetogorska 2, Beograd, Serbien","ChIJR3j5TrB6WkcRYa1rv7x01yg","4.4","2542","https://maps.google.com/?cid=2942949235524087137","OPERATIONAL"
"Franš Restaurant","+381 65 2641944","http://www.frans.rs/?utm_source=GMBlisting&utm_medium=organic","Bulevar oslobođenja 18g, Beograd 11115, Serbien","ChIJbV_NN0JwWkcRMZtj7Uqqcx0","4.7","4840","https://maps.google.com/?cid=2122227088208665393","OPERATIONAL"
"Vrh Beograda","+381 11 7491547","","Volgina 18b, Beograd 11000, Serbien","ChIJR2lCxYh7WkcReH3y3hYJy_o","4.5","2885","https://maps.google.com/?cid=18071547923588611448","OPERATIONAL"
"Restoran Maslina","+381 65 8802903","https://www.instagram.com/maslina_restoran","Bulevar Mihajla Pupina 16b, Beograd 11000, Serbien","ChIJ0cB4LOFlWkcRSyO9uQjFHns","4.6","374","https://maps.google.com/?cid=8871744957233046347","OPERATIONAL"
"Restaurant “Manifest”","+381 60 4301430","","Jurija Gagarina 12, Beograd 11070, Serbien","ChIJx0MihzJvWkcR0hDk8pOygIQ","4.6","425","https://maps.google.com/?cid=9547827558530420946","OPERATIONAL"
"Galla restaurant","+381 11 3131078","http://www.restorangalla.rs/","Bulevar Arsenija Čarnojevića 95, Beograd 11070, Serbien","ChIJT2NeD4pvWkcRWA_OmBvtWx8","4.7","2943","https://maps.google.com/?cid=2259660340839976792","OPERATIONAL"
"Richelieu Restoran","+381 66 5855855","http://www.richelieu.rs/","Omladinskih brigada 16a, Beograd 11070, Serbien","ChIJf9YYVyFlWkcRmjnIJ09dQUg","4.3","162","https://maps.google.com/?cid=5206545238768236954","OPERATIONAL"
"Sauvignon","+381 61 2702703","http://www.sauvignon.rs/","Milutina Milankovića 3b, Beograd 11070, Serbien","ChIJx3Wyd2pvWkcRraM5XxwFksM","4.3","576","https://maps.google.com/?cid=14092331803410539437","OPERATIONAL"
"Pomodoro Nuovo","+381 11 7138988","https://pomodoro.rs/","Bulevar Mihajla Pupina 115, Beograd 11070, Serbien","ChIJVxbLZHRlWkcRta7wvYDIXlw","4.5","1886","https://maps.google.com/?cid=6655977754568208053","OPERATIONAL"
"Restoran Flert","+381 63 300077","https://restoranflert.rs/","Bulevar Zorana Đinđića 64, Beograd 11070, Serbien","ChIJO1MJ3etlWkcR-3TouUQfEL8","4.6","910","https://maps.google.com/?cid=13767538440908862715","OPERATIONAL"
