"name","phone","website_url","address","place_id","rating","user_ratings_total","maps_url","business_status"
"Čudesa od mesa","+381 69 5555053","","Južni bulevar 79, Beograd, Serbien","ChIJBTNqeQVxWkcR8mOGpq8Sjac","4.4","225","https://maps.google.com/?cid=12073326721672569842","OPERATIONAL"
"Pravi leskovački roštilj","+381 60 3619192","","Nemanjina 32, Beograd, Serbien","ChIJeRNizwlwWkcRdF9aP2-C8XQ","4","171","https://maps.google.com/?cid=8426659792102776692","OPERATIONAL"
"Baltazar Vračar","+381 11 2454768","http://baltazargrill.rs/","Makenzijeva 78a, Beograd, Serbien","ChIJ7yBvfHRwWkcR6SkFMDzStEU","4.3","1604","https://maps.google.com/?cid=5022870640370461161","OPERATIONAL"
"Mesara Bubreg","+381 11 7119896","","34, Milutina Milankovića 11070, Beograd 11070, Serbien","ChIJS7gUh_RvWkcRRQwY7BCIas8","4.5","246","https://maps.google.com/?cid=14945907919644265541","OPERATIONAL"
"Fat Fox Sandwich","","","Kneza Mihaila 49, Beograd 11000, Serbien","ChIJbX_mCgBlWkcRuqPIyJ8lMcI","3.9","129","https://maps.google.com/?cid=13993006885415461818","OPERATIONAL"
"Sunce","+381 63 7226953","","Južni bulevar 40, Beograd, Serbien","ChIJ5bhOynFwWkcRC7XCnxK5wyg","4.3","425","https://maps.google.com/?cid=2937394871616582923","OPERATIONAL"
"Ćevabdžinica Ranković","+381 64 1340134","https://www.instagram.com/cevabdzinica_rankovic","Maksima Gorkog 81, Beograd 11000, Serbien","ChIJD9ZYeLFxWkcRFIVOknMK3jY","4.6","802","https://maps.google.com/?cid=3953609014370010388","OPERATIONAL"
"Gyros In City","+381 64 6414048","https://www.facebook.com/Gyros-In-City-803698053092926/","Kolarčeva 5, Beograd, Serbien","ChIJU6fXRLJ6WkcRRQvJzEkRLlk","4","1024","https://maps.google.com/?cid=6426092726970288965","OPERATIONAL"
"Poncho","+381 65 7676767","http://www.poncho.rs/","Bulevar Dr. Zorana Đinđića 44a, Beograd, Serbien","ChIJHX-_N15lWkcRe1e7rDSc4ik","4.3","4686","https://maps.google.com/?cid=3018146450341844859","OPERATIONAL"
"Prilog","+381 65 4566256","","Ilije Garašanina, Beograd, Serbien","ChIJWWsPyaR6WkcRrgT4-WDfnn8","4.3","358","https://maps.google.com/?cid=9196033096740766894","OPERATIONAL"
"Grill Ranković | Dušanovac","+381 64 0119944","","Braće Kovač 38, Beograd, Serbien","ChIJ_SzU5GNwWkcRZ5-NP95ud0U","4.2","1235","https://maps.google.com/?cid=5005591411673636711","OPERATIONAL"
"Dreams Ćevapčići Restoran Voz","+381 64 2631333","https://restoranvoz.rs/","Milovana Milovanovića 3, Beograd 11000, Serbien","ChIJ23xjHqV7WkcRkI_Iz-9yi7M","4.6","405","https://maps.google.com/?cid=12937560728860659600","OPERATIONAL"
"Djidji's Food Factory","+381 61 4604040","","Karađorđeva 61, Beograd 11000, Serbien","ChIJ8eQVKVNlWkcR9k6kPFmW5yE","4.7","170","https://maps.google.com/?cid=2443086632885440246","OPERATIONAL"
"Hot Good","+381 61 6177716","","Aberdareva bb, Beograd, Serbien","ChIJRyYPvaR6WkcRqiQWUxBIJxc","4.3","562","https://maps.google.com/?cid=1668381421914694826","OPERATIONAL"
"Havarija Chicken House","+381 63 7007088","https://www.havarija.rs/","Ruzveltova 14, Beograd 11050, Serbien","ChIJFzDUuU17WkcRhajU055yRts","4.6","221","https://maps.google.com/?cid=15800442369160292485","OPERATIONAL"
"Restaurant ""Čubura""","+381 69 2440756","","Mačvanska 1, Beograd 11000, Serbien","ChIJTX2tfnRwWkcRxxLAjm3y3rw","4.4","1269","https://maps.google.com/?cid=13609581676320527047","OPERATIONAL"
"Roštilj Pobednik","+381 66 8585685","","Kraljice Marije 47, Beograd, Serbien","ChIJBSqVxU17WkcRVl7KDpRCsu4","3.4","147","https://maps.google.com/?cid=17199883130552082006","OPERATIONAL"
"Elephant`s Food House","+381 60 5295294","","Carice Milice 3, Beograd 11000, Serbien","ChIJmU3ahAN7WkcRqnA86yFGNfg","4.6","365","https://maps.google.com/?cid=17885278606666264746","OPERATIONAL"
"Fast Food Korzo","+381 62 599622","","Bulevar Mihajla Pupina, Beograd, Serbien","ChIJpRm697R6WkcRSTrjeAyneN0","4.3","214","https://maps.google.com/?cid=15958688951596956233","OPERATIONAL"
"Taze Toplo","+381 64 8266436","https://tazetoplo.rs/","Vase Čarapića 3, Beograd 11000, Serbien","ChIJA1ucA7N6WkcRH3qIg-p_-EQ","3.5","705","https://maps.google.com/?cid=4969862834009176607","OPERATIONAL"
"Restaurant At Straze","+381 61 5010206","https://www.instagram.com/kodstraze/","Medakovićeva 24, Beograd 11050, Serbien","ChIJjWvfZMhxWkcRXSXCTN8P-fQ","4.7","88","https://maps.google.com/?cid=17652157666195285341","OPERATIONAL"
"F&B Leskovački Roštilj","+381 64 0016017","","Dragoslava Srejovića 6, Beograd 11000, Serbien","ChIJgRdviJN6WkcRE0LqZZtK9A4","4.4","400","https://maps.google.com/?cid=1077568242138628627","OPERATIONAL"
"Mali Ustanak Ćevabždinica","+381 61 2771800","","Grčića Milenka 69b, Beograd 11000, Serbien","ChIJoToaQ55xWkcRNk1iqgrdrQQ","4.6","347","https://maps.google.com/?cid=337168585000635702","OPERATIONAL"
"Kafe Gril Hit","+381 65 6024400","","Đorđa Vajferta 80, Beograd 11104, Serbien","ChIJjy12RKhxWkcR8cuWRadJstg","4.5","149","https://maps.google.com/?cid=15614623840822807537","OPERATIONAL"
"Banjalučki Ćevap","+381 63 8459602","","5, Nemanjina 11040, Beograd, Serbien","ChIJjR9BrgdwWkcRi27rHkpuLkQ","4.3","521","https://maps.google.com/?cid=4912985508133170827","OPERATIONAL"
"Good Food","+381 65 2672700","http://www.goodfood.rs/","Mije Kovačevića 9/1, Beograd, Serbien","ChIJzwEOhJN6WkcRkOamHHRVH2o","4","848","https://maps.google.com/?cid=7646924649483658896","OPERATIONAL"
"LESKOVAČKI ROŠTILJ ,,UZDRAVLJE 88""","+381 61 6181006","","Takovska 45, Beograd, Serbien","ChIJ9U2Svzd7WkcRvWx7BZu0o7Y","4.6","28","https://maps.google.com/?cid=13160561114011626685","OPERATIONAL"
"Breakfast","+381 11 3231448","","Vlajkovićeva 7, Beograd 11000, Serbien","ChIJ7V-Z4a96WkcROxKzSLBwjPI","4.4","47","https://maps.google.com/?cid=17477468156354302523","OPERATIONAL"
"Mačak","+381 66 5522333","https://instagram.com/kodmacka","Zdravka Čelara 12, Beograd, Serbien","ChIJ3T9eJI17WkcR-N0zkBvZFTw","4.5","104","https://maps.google.com/?cid=4329605329193262584","OPERATIONAL"
"Sis Cevap Mig","+381 64 0505001","","Brankova 3, Beograd 11000, Serbien","ChIJWZolpql7WkcRpj1iZXhb2b8","4.1","194","https://maps.google.com/?cid=13824181103845588390","OPERATIONAL"
"F&B","+381 64 0001611","","Cvijićeva 93, Beograd, Serbien","ChIJPcdUDkl7WkcRZm33U8jthqY","4.4","66","https://maps.google.com/?cid=11999539701833231718","OPERATIONAL"
"Pobednik roštilj","+381 65 2700396","http://www.pobednikrostilj.rs/","11000 4, Grčića Milenka, Beograd 11000, Serbien","ChIJrSJVtH5wWkcRLDr_s7MC_o0","3.8","379","https://maps.google.com/?cid=10231618374274595372","OPERATIONAL"
"Sarajevski ćevap","+381 65 5825383","","Vladetina 2, Beograd, Serbien","ChIJeY4Mb6J6WkcRYjj6-uRr4Rc","4.5","199","https://maps.google.com/?cid=1720775163839658082","OPERATIONAL"
"Mr. Grill Beograd","+381 69 2661004","","Bulevar kneza Aleksandra Karađorđevića 9, Beograd 11000, Serbien","ChIJS_L2A596WkcR5y-AAGZlY7w","3.9","229","https://maps.google.com/?cid=13574805190594277351","OPERATIONAL"
"Grill 51","+381 65 2426716","http://www.grill51.rs/","Vojislava Ilića 51, Beograd 11000, Serbien","ChIJG5D1AH5wWkcRrJSyjzmyxrM","4.2","1263","https://maps.google.com/?cid=12954237338471535788","OPERATIONAL"
"Roštilj kod Mareta","+381 69 3024247","","Doktorke, Др Зоре Илић Обрадовић 1B, Београд 11050, Serbien","ChIJn0bWF5JwWkcR3Ra1vmJqQJ8","4.5","1581","https://maps.google.com/?cid=11475288822878901981","OPERATIONAL"
"Lesko grill","+381 61 4165705","https://facebook.com/leskogril.leskogril","Bulevar kralja Aleksandra 363, Beograd 11050, Serbien","ChIJc5b0E5xwWkcReWcboG3Kx-U","4.5","293","https://maps.google.com/?cid=16557425127237314425","OPERATIONAL"
"Roštilj kod Spaleta","+381 60 3838208","","Mis Irbijeve 44, Beograd 11050, Serbien","ChIJDZAJPt1xWkcRo-bQgWrGsBA","4.3","166","https://maps.google.com/?cid=1202679261254706851","OPERATIONAL"
"Caldo","+381 64 5568383","","Ustanička 240 Г, Beograd, Serbien","ChIJLdI7e71wWkcRbWPuWrEh_9U","4.6","3782","https://maps.google.com/?cid=15420080694758368109","OPERATIONAL"
"Čaki","+381 63 531233","","Despota Đurđa 7, Beograd 11102, Serbien","ChIJ8fniqDVlWkcRUxehbt6w3NI","4.8","1152","https://maps.google.com/?cid=15194213712226490195","OPERATIONAL"
"Ćirino drvce","+381 60 4126013","https://www.cirinodrvce.rs/","Bulevar maršala Tolbuhina 11a, Beograd 11070, Serbien","ChIJC5GNmnVlWkcRKsudVkh2Z28","4.6","4378","https://maps.google.com/?cid=8027514913874103082","OPERATIONAL"
"16ica Grill","+381 60 0607173","https://instagram.com/16icanbgd","Generala Ždanova 1, Beograd 11000, Serbien","ChIJoX2e3mRxWkcRaXf4ZDfwFD4","3.5","74","https://maps.google.com/?cid=4473464450593617769","OPERATIONAL"
"City Queen Beograd","+381 64 6424839","","Gavrila Principa 35, Beograd 11000, Serbien","ChIJzUEJRQB7WkcRjiz_3Fxk8s0","3.2","32","https://maps.google.com/?cid=14840034072146685070","OPERATIONAL"
"Republic Grill","+381 64 1209541","https://instagram.com/republika_grill?utm_medium=copy_link","Braće Jugovića 14, Beograd 11000, Serbien","ChIJQ57O4rF7WkcR0FUqlCqryWE","4.8","864","https://maps.google.com/?cid=7046351291360630224","OPERATIONAL"
"Sis Cevap","+381 63 8676987","","Bulevar maršala Tolbuhina, Beograd, Serbien","ChIJC5GNmnVlWkcR7Z1ytL7t_W4","4.5","9626","https://maps.google.com/?cid=7997809916606848493","OPERATIONAL"
"Park 28","+381 64 2952519","","Blok 28, Beograd, Serbien","ChIJMc8tLDZlWkcR4FFlc1AqcGY","4.7","65","https://maps.google.com/?cid=7381446314282013152","OPERATIONAL"
"Sticky Finger’s Burgers","+381 63 8425485","","Vuka Karadžića 4, Beograd 11000, Serbien","ChIJUW2tyVJlWkcRW4oOPXXQ-yA","4.8","196","https://maps.google.com/?cid=2376722430322182747","OPERATIONAL"
"Kod Badze","+381 69 622322","http://www.mesozarostilj.com/","Bulevar maršala Tolbuhina 27 lokal 10, Beograd 11070, Serbien","ChIJu7J9_J9lWkcRY-KQBbb-u0Y","4","169","https://maps.google.com/?cid=5096947461030732387","OPERATIONAL"
"Kod Debelog","+381 65 3240429","http://www.koddebelog.rs/","Svetogorska 50, Beograd, Serbien","ChIJ1yy71Lp6WkcRJn9RmOPsm74","4.2","549","https://maps.google.com/?cid=13734831950853668646","OPERATIONAL"
"McDonald's","+381 11 2656491","https://www.mcdonalds.rs/","Deligradska 2, Beograd 11000, Serbien","ChIJFaCBXA5wWkcRnix_Wt5VNRQ","4.2","6814","https://maps.google.com/?cid=1456164468013608094","OPERATIONAL"
"Le Bon Appetit","+381 11 3610077","http://lebonappetit.rs/","Kraljice Natalije 45, Beograd 11000, Serbien","ChIJyxhvR6d6WkcRv3_zPTnc-y0","4.7","136","https://maps.google.com/?cid=3313484089271746495","OPERATIONAL"
"Pizzateka","+381 66 5040400","","Kralja Petra 78, Beograd 11000, Serbien","ChIJ40ZD0F1lWkcR1g_focZRaFw","4.2","35","https://maps.google.com/?cid=6658661962628403158","OPERATIONAL"
"Rostilj","","","Grčića Milenka, Beograd, Serbien","ChIJb4Ol3WJwWkcR50RtcnihOkU","4.3","145","https://maps.google.com/?cid=4988477075954156775","OPERATIONAL"
"Good Food","+381 64 2672700","http://www.goodfood.rs/","Gospodara Vučića 204a, Beograd, Serbien","ChIJ911X44ZwWkcRHTV0W5bzfQU","4","1904","https://maps.google.com/?cid=395740169383458077","OPERATIONAL"
"""ČUDESA OD MESA"" LESKOVAČKE ČAROLIJE 066277255","+381 66 277255","https://www.011info.com/gril/leskovacke-carolije","Karađorđeva 4a, Beograd 11080, Serbien","ChIJ38HE0mZlWkcR7XUtFjuWLaY","4.6","383","https://maps.google.com/?cid=11974392164767331821","OPERATIONAL"
"Ljuki's Barbecue","+381 11 3168723","https://www.ljukijevrostilj.rs/","Karađorđeva 12a, Beograd 11080, Serbien","ChIJh07wmKdlWkcRi-nGczjD6C0","4.6","1231","https://maps.google.com/?cid=3308108573531629963","OPERATIONAL"
"Fast Food Kiklop","+381 66 300888","http://www.kiklop.rs/","Aleksandra Dubčeka 2, Beograd 11080, Serbien","ChIJ6XVx7sdlWkcR4U5Wzf0szGk","3.9","244","https://maps.google.com/?cid=7623517737814740705","OPERATIONAL"
"Grill Dača","+381 60 1735517","","Vrtlarska 33a, Beograd, Serbien","ChIJY0NNQ6RlWkcRHoM8bTsjRq0","4","657","https://maps.google.com/?cid=12485705755074003742","OPERATIONAL"
"McDonald's Fontana","+381 11 2699012","https://www.mcdonalds.rs/","Narodnih heroja 2, Beograd 11000, Serbien","ChIJG_89yHdlWkcR69VLFBdI_IM","4.1","6096","https://maps.google.com/?cid=9510555777061606891","OPERATIONAL"
"Ćevabdžinica Vučko","+381 62 279037","","Bulevar Arsenija Čarnojevića 95, Beograd 11070, Serbien","ChIJg0KYC4pvWkcRF3dh0XW1bOM","3.6","65","https://maps.google.com/?cid=16387672661723019031","OPERATIONAL"
"Gyros Kod Bucka","+381 60 4124040","","Vrtlarska 33c, Beograd, Serbien","ChIJfy9JNTVlWkcRyoMCWO7W88g","3","849","https://maps.google.com/?cid=14480153546093396938","OPERATIONAL"
"Kobaja Grande","+381 62 562252","http://kobajagrande.rs/","Bulevar maršala Tolbuhina 27/9, Beograd 11070, Serbien","ChIJ7ysz93RlWkcRHgF1IdxtRA0","4.2","517","https://maps.google.com/?cid=956009813130936606","OPERATIONAL"
"Ћевабџиница Пријатељи","+381 60 3777231","","Belgrad, Serbien","ChIJxaTjpwh7WkcRUlTsO9suxbw","4.6","123","https://maps.google.com/?cid=13602329768680510546","OPERATIONAL"
"Jeff Grill","+381 61 2626314","","Vladetina 2, Beograd, Serbien","ChIJTdseb6J6WkcRuqDwfEE4HZc","4.2","48","https://maps.google.com/?cid=10888921327971901626","OPERATIONAL"
"Snack Bar Darnik","+381 62 682104","https://www.navidiku.rs/firme/fast-food-beograd/darnik-brza-hrana","Grge Andrijanovića 2, Beograd 11060, Serbien","ChIJ9xeRyCZ7WkcRV1IaBbwoXk8","4.4","385","https://maps.google.com/?cid=5719053364811682391","OPERATIONAL"
"Čudesa od mesa Iva","+381 61 6928283","","Hrvatska 14d, Beograd 11210, Serbien","ChIJscHsY9BkWkcRiWft3xjiL0Y","4.5","986","https://maps.google.com/?cid=5057509503024326537","OPERATIONAL"
"ROŠTILJ L.MERAK","+381 64 0403633","","Augusta Šenoe, Beograd, Serbien","ChIJq898SsxkWkcRdqVmU6_y8VI","4.2","135","https://maps.google.com/?cid=5976825015329793398","OPERATIONAL"
"SKADARLIJSKE KOBASICE","+381 69 3221040","","Skadarska 4, Beograd, Serbien","ChIJl4kIKrJ6WkcR_3eKTIFo270","4.6","1389","https://maps.google.com/?cid=13680643197612226559","OPERATIONAL"
"Fantasy Rostilj - fast food Zemun","+381 61 3120030","","Sibinjanin Janka 9, Beograd 11080, Serbien","ChIJ33QhJ9JlWkcR8vYLQBKssTc","5","9","https://maps.google.com/?cid=4013177937347737330","OPERATIONAL"
"ROYAL ŠIŠ","+381 66 350250","","Slavka Kolara 2, Beograd, Serbien","ChIJsccFSKhlWkcRIcgznGzlE1Y","4.2","49","https://maps.google.com/?cid=6202553366459172897","OPERATIONAL"
"Nasha Kuca Mesa","+381 66 5303920","","Zrenjaninski put 27 11000, Beograd, Serbien","ChIJhXhDmcJ7WkcRKpqMhbfP0IE","4.6","278","https://maps.google.com/?cid=9354204813175069226","OPERATIONAL"
"Old Hercegovina","+381 11 3245856","http://www.stara-hercegovina.rs/kontakt/","Carigradska 36, Beograd, Serbien","ChIJB3w5Tbh6WkcR_R5p0IcbH1M","4.4","5027","https://maps.google.com/?cid=5989536299557134077","OPERATIONAL"
"KFC Studentski Trg","+381 64 8730002","http://www.kfc.rs/","Vase Čarapića 24, Beograd 11000, Serbien","ChIJI7V2R7N6WkcR45KRY44Kzy4","4.1","3828","https://maps.google.com/?cid=3372926252595909347","OPERATIONAL"
"Food delivery - Kafanica","","","Karađorđeva 75, Beograd 11000, Serbien","ChIJp6kbROR7WkcRKsVYSMY4hV0","4.3","84","https://maps.google.com/?cid=6738854841698272554","OPERATIONAL"
